name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Hindustan Zinc Ltd.,HINDZINC,Non Ferrous Metals,17359.75,31-03-2023,1239497.33,24.76,11.85,9.58,0.83,14.0,1.5,-2.587095238,Highly risky,1.977933717,88743.9,102540.1,112075.8,99960.0,137230.0,147520.0,150280.0,139880.0,162690.0,213810.0
Honeywell Automation India Ltd.,HONAUT,Consumer Durables,17359.75,31-03-2023,321700.58,442.67,82.19,10.09,0.92,20.0,2.5,38.2015,Investment Worthy,4.025546206,16394.6,16735.3,23549.3,21026.7,23072.5,24744.7,29256.6,29162.4,26869.7,26910.1
Ice Make Refrigeration Ltd.,ICEMAKE,Engineering,17359.75,31-03-2023,4137.45,13.4,19.57,4.88,0.95,16.5,2.2,-0.014242424,Moderately risky,5.813719532,444.9,437.5,542.1,774.9,932.7,1160.1,1484.9,1340.0,1317.5,1921.6
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Pharmaceuticals,17359.75,31-03-2023,3261.59,11.74,4.7,0.68,0.66,25.0,3.5,3.131714286,Non risky,1.098361075,12307.7,10375.6,7960.1,7345.3,7230.9,7168.3,8300.0,8211.6,8865.8,10749.8
Indbank Merchant Banking Services Ltd.,INDBANK,Stock/ Commodity Brokers,17359.75,31-03-2023,936.38,0.1,208.08,1.26,1.64,17.0,2.2,-11.44272727,Highly risky,0.776882713,81.4,76.9,145.4,82.9,130.5,124.5,107.5,151.6,154.1,174.9
India Glycols Ltd.,INDIAGLYCO,Chemicals,17359.75,31-03-2023,19028.94,28.25,21.75,1.2,1.44,20.0,3.5,2.954642857,Non risky,1.917035448,37933.9,36743.8,33409.0,34025.5,35754.5,40318.7,50078.7,58164.4,60033.3,68734.7
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillaries,17359.75,31-03-2023,7474.12,27.98,11.81,1.33,1.29,18.5,2.4,3.315454955,Investment Worthy,2.026729626,2893.1,2877.4,3624.7,3641.0,3793.1,4355.5,4869.3,4525.7,4645.5,5475.9
Indian Bank,INDIANB,Banks,17359.75,31-03-2023,359372.04,24.93,11.58,0.86,1.68,12.5,1.5,2.313266667,Non risky,-0.034042398,136369.6,154690.7,162849.8,176954.9,168723.9,185328.1,209017.7,240694.4,424214.3,430449.7
Indian Energy Exchange Ltd.,IEX,Miscellaneous,17359.75,31-03-2023,114092.09,3.28,39.01,14.54,0.92,18.5,2.5,-5.516648649,Highly risky,5.005359692,723.7,820.6,868.8,1008.7,1194.1,1268.6,1294.9,1192.4,1438.9,1753.7
Indian Metals & Ferro Alloys Ltd.,IMFA,Mining & Mineral products,17359.75,31-03-2023,15374.22,49.2,5.79,0.83,1.4,15.0,2.0,5.719,Investment Worthy,1.355870773,12191.7,13876.6,13653.8,12595.5,15017.8,16185.9,17048.4,17037.8,17169.9,21321.9
Indian Overseas Bank,IOB,Banks,17359.75,31-03-2023,424359.16,0.86,26.16,1.89,1.18,12.5,1.5,-1.4468,Moderately risky,0.114487329,221507.5,245272.0,273996.4,297991.9,266951.7,287208.4,257244.0,297787.2,218616.6,201148.7
Indian Terrain Fashions Ltd.,INDTERRAIN,Textiles,17359.75,31-03-2023,1997.55,1.41,32.06,0.94,1.38,15.0,1.8,-0.898555556,Moderately risky,1.546854874,1627.4,2342.3,2687.5,3067.5,3289.5,3858.0,3889.6,3922.4,2407.5,3662.8
Indo Tech Transformers Ltd.,INDOTECH,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1826.11,24.2,7.11,1.07,1.16,18.5,2.3,3.410458284,Investment Worthy,2.28885495,1826.7,1308.2,1909.4,2158.2,1912.9,2207.7,2156.6,2272.0,1948.9,2869.8
Indoco Remedies Ltd.,INDOCO,Pharmaceuticals,17359.75,31-03-2023,29971.9,15.34,21.2,2.92,1.03,25.0,3.5,1.821714286,Non risky,2.242640633,5973.3,6875.7,8063.9,9377.5,10328.7,10018.7,9639.5,10946.1,11690.9,14182.2
Indraprastha Gas Ltd.,IGL,Gas Distribution,17359.75,31-03-2023,300090.34,20.73,20.68,4.23,0.82,15.0,1.8,0.524333333,Moderately risky,2.910531484,33859.0,39851.5,36575.7,36743.1,37169.2,44445.8,57219.2,61847.4,45834.9,73885.8
Industrial Investment Trust Ltd.,IITL,Finance,17359.75,31-03-2023,1904.14,1.22,69.49,0.54,1.18,15.0,1.8,-2.990666667,Highly risky,0.341457952,62.4,65.1,104.0,168.1,81.3,483.8,702.1,620.4,108.4,1246.3
Infibeam Avenues Ltd.,INFIBEAM,IT - Software,17359.75,31-03-2023,37890.6,0.51,27.97,1.31,1.34,30.0,5.0,0.516666667,Moderately risky,1.051547762,238.2,120.3,378.3,220.8,908.7,3240.2,5373.7,5578.2,5372.2,11305.9
Info Edge (India) Ltd.,NAUKRI,E-Commerce/App based Aggregator,17359.75,31-03-2023,481023.53,54.25,68.64,4.4,1.1,30.0,4.5,4.059222222,Investment Worthy,1.792915209,3815.1,4206.3,5285.8,7205.0,7389.6,8302.2,9390.9,11632.4,9685.1,23272.2
Infosys Ltd.,INFY,IT - Software,17359.75,31-03-2023,5923936.31,55.81,25.59,8.74,0.65,30.0,5.0,5.33,Investment Worthy,4.753337972,299490.0,367420.0,390460.0,446720.0,490750.0,501790.0,612630.0,667320.0,709080.0,861790.0
Innovana Thinklabs Ltd.,INNOVANA,IT - Software,17359.75,31-03-2023,6375.5,8.56,36.35,8.69,0.51,30.0,5.0,0.396333333,Moderately risky,6.662333601,0.0,0.0,0.0,60.6,150.5,237.4,337.3,311.7,288.6,230.8
Insecticides (India) Ltd.,INSECTICID,Agro Chemicals,17359.75,31-03-2023,13820.71,21.28,21.94,1.51,0.99,18.0,2.0,2.164111111,Non risky,1.795289542,6142.3,9336.6,10579.0,10002.4,10550.4,10971.1,13508.3,11091.9,13708.1,13923.3
Inspirisys Solutions Ltd.,INSPIRISYS,IT - Software,17359.75,31-03-2023,1751.07,4.08,10.84,1.95,1.31,30.0,5.0,1.346666667,Non risky,2.373227148,3289.1,2981.0,3409.4,4650.7,3841.4,4397.4,4454.3,3464.5,3324.9,3026.1
Intellect Design Arena Ltd.,INTELLECT,IT - Software,17359.75,31-03-2023,55727.69,9.87,41.61,3.61,1.72,30.0,5.0,0.158,Moderately risky,2.787285156,0.0,0.0,5463.3,5372.5,6046.0,6699.6,8557.3,8006.7,8113.7,11013.8
Intrasoft Technologies Ltd.,ISFT,IT - Software,17359.75,31-03-2023,1448.12,0.7,140.59,1.27,1.05,30.0,5.0,-2.920333333,Highly risky,0.952632789,162.2,222.7,301.4,539.2,160.4,142.3,116.8,107.5,97.7,97.5
Inventure Growth & Securities Ltd.,INVENTURE,Finance,17359.75,31-03-2023,1386.0,0.05,35.36,0.82,1.16,15.0,1.8,-0.967888889,Moderately risky,0.439814194,201.3,165.7,196.5,315.4,192.0,264.4,273.4,180.3,237.5,306.2
Jagran Prakashan Ltd.,JAGRAN,Media - Print/Television/Radio,17359.75,31-03-2023,15790.82,9.42,7.7,1.17,0.76,18.0,2.5,2.286222222,Non risky,0.659549955,12257.6,14195.7,14745.4,15602.6,16241.8,16594.1,17570.6,15318.1,11263.1,12284.9
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals,17359.75,31-03-2023,7592.18,10.82,26.78,4.78,1.42,25.0,3.5,0.225085714,Moderately risky,4.876130906,1646.8,1462.8,1403.4,1478.3,1549.2,1427.7,1417.6,1520.0,1736.9,1965.6
Jai Corp Ltd.,JAICORPLTD,Plastic products,17359.75,31-03-2023,24724.17,0.15,954.6,2.23,1.96,15.5,2.0,-61.64709677,Highly risky,2.009807608,6614.7,7174.0,6977.8,7172.8,7294.9,5805.2,6156.0,5193.4,4866.6,6747.0
Jain Irrigation Systems Ltd.,JISLJALEQS,Plastic products,17359.75,31-03-2023,20709.08,0.57,59.89,0.46,1.74,15.5,2.0,-2.776870968,Highly risky,0.843278556,37747.0,43498.5,43957.7,40989.5,41445.3,40556.8,43355.5,26077.1,24028.2,34152.8
Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation & Distribution,17359.75,31-03-2023,38036.7,0.2,27.97,0.55,1.6,15.5,2.0,-0.659516129,Moderately risky,0.771394882,19844.0,27302.7,39297.1,43047.6,36389.5,42592.0,43028.1,92426.8,33133.7,50300.3
Jammu & Kashmir Bank Ltd.,J&KBANK,Banks,17359.75,31-03-2023,50594.09,11.17,4.39,0.58,1.51,12.5,1.5,1.869133333,Non risky,-0.023940457,55654.3,59748.2,71816.7,69315.7,88109.6,70598.8,81332.4,102310.7,84141.1,83368.8
Jash Engineering Ltd.,JASH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,10099.75,33.92,24.75,4.28,1.13,17.5,2.5,2.135714286,Non risky,3.223741656,0.0,997.7,1185.2,1189.6,1392.9,1516.1,1903.6,1946.2,1917.4,2414.2
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillaries,17359.75,31-03-2023,5756.73,8.67,15.34,1.14,1.73,18.5,2.4,0.832810811,Non risky,2.231533692,13295.2,13471.8,14398.0,14553.6,16817.3,17445.8,19523.3,16161.4,14917.3,20544.2
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,17359.75,31-03-2023,4402.5,13.97,10.5,1.05,1.43,20.0,3.5,2.142,Non risky,2.992196632,11961.4,6491.5,6481.8,5502.9,6189.0,7572.6,7836.0,8589.8,6517.3,10373.2
Jet Freight Logistics Ltd.,JETFREIGHT,Air Transport Service,17359.75,31-03-2023,547.56,0.03,456.3,0.88,0.57,12.5,1.5,-34.65766667,Highly risky,2.814444912,0.0,0.0,0.0,2057.3,1909.4,2476.7,3338.0,3090.5,3466.5,4555.8
Jet Knitwears Ltd.,JETKNIT,Textiles,16951.7,28-03-2023,283.38,2.38,26.99,1.33,0.63,15.0,1.8,0.069777778,Moderately risky,1.556949153,376.3,362.6,384.4,365.2,414.7,468.9,491.3,471.2,444.6,460.7
Jindal Photo Ltd.,JINDALPHOT,Finance,17359.75,31-03-2023,2800.52,152.41,1.79,1.61,1.54,15.0,1.8,15.68722222,Investment Worthy,2.332226536,5309.8,4124.9,5.0,15.9,47.4,1717.7,61.2,35.8,48.7,43.1
Jindal Poly Films Ltd.,JINDALPOLY,Packaging,17359.75,31-03-2023,21930.42,145.37,3.45,0.4,1.25,17.0,2.3,15.91014578,Investment Worthy,1.677916529,24560.0,28155.9,28631.1,27516.5,28989.4,31359.2,43473.3,34168.7,37691.7,56131.7
Jindal Stainless Ltd.,JSL,Steel,17359.75,31-03-2023,238631.34,24.28,11.93,2.08,1.44,15.5,1.9,2.123585739,Non risky,2.236354372,123508.1,143091.1,72742.4,77959.2,93717.0,106249.9,127722.8,123247.0,115032.9,311311.1
Jindal Steel & Power Ltd.,JINDALSTEL,Steel,17359.75,31-03-2023,557172.12,54.08,10.1,1.37,2.03,15.5,1.9,5.005334465,Investment Worthy,0.900440155,159109.3,144088.4,163692.0,160714.5,163046.2,186043.5,287682.2,260609.8,269182.4,427298.3
Jindal Worldwide Ltd.,JINDWORLD,Textiles,17359.75,31-03-2023,64316.92,5.68,56.46,9.94,1.05,15.0,1.8,-6.768222222,Highly risky,5.794912663,5995.6,8174.8,7963.5,9818.8,11206.7,17111.2,20768.2,28080.9,25464.5,36492.5
Jubilant Foodworks Ltd.,JUBLFOOD,Quick Service Restaurant,17359.75,31-03-2023,290397.87,6.07,72.55,13.54,0.93,25.0,4.0,-3.61,Highly risky,5.106577906,12974.2,16233.7,19685.1,23238.5,25010.4,28053.8,32634.4,36801.9,31068.9,39380.1
Jubilant Industries Ltd.,JUBLINDS,Chemicals,17359.75,31-03-2023,5846.79,6.21,62.53,1.92,1.23,20.0,3.5,-1.284071429,Moderately risky,1.953511665,390.3,534.9,505.6,417.7,302.9,40.0,46.1,38.5,36.6,11.3
Jullundur Motor Agency (Delhi) Ltd.,JMA,Auto Ancillaries,17359.75,31-03-2023,1373.89,9.97,6.03,0.77,1.1,18.5,2.4,2.250220721,Non risky,1.996377275,3427.2,3635.2,3747.6,3795.5,3676.0,3075.2,3200.8,3035.5,3003.7,3523.3
Just Dial Ltd.,JUSTDIAL,E-Commerce/App based Aggregator,17359.75,31-03-2023,50187.62,19.3,30.84,1.37,1.23,30.0,4.5,2.367555556,Non risky,1.05943029,3084.1,3811.5,5001.5,6049.5,6843.3,7057.2,7848.1,8205.3,7324.1,8252.3
Jyothy Labs Ltd.,JYOTHYLAB,FMCG,17359.75,31-03-2023,69953.25,5.58,34.13,7.94,0.78,30.0,6.0,0.317,Moderately risky,5.951592825,11299.3,12513.2,14267.5,15500.8,15136.4,15248.2,16137.8,15595.3,17468.4,25424.6
Kabra Extrusion Technik Ltd.,KABRAEXTRU,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,16266.49,11.29,42.89,4.23,1.28,17.5,2.5,-1.293857143,Moderately risky,2.833830134,1874.6,2292.9,2802.6,3239.6,2834.2,2652.0,2485.9,2461.7,2217.3,3932.2
Kajaria Ceramics Ltd.,KAJARIACER,Ceramic Products,17359.75,31-03-2023,167878.88,21.69,48.6,7.24,1.04,15.0,2.0,-2.731,Highly risky,5.75635788,16150.4,18678.0,22660.5,24073.6,24881.4,24064.0,25514.3,23679.4,22728.0,31632.5
Kalyani Forge Ltd.,KALYANIFRG,"Castings, Forgings & Fastners",17359.75,31-03-2023,810.91,1.87,119.25,0.77,0.99,16.0,2.0,-5.641125,Highly risky,1.967660691,2792.4,2249.9,2713.8,2584.5,2617.3,2687.5,2891.5,2083.7,1842.2,2432.4
Kalyani Steels Ltd.,KSL,Steel,17359.75,31-03-2023,12868.92,37.98,7.76,0.86,1.58,15.5,1.9,4.26472326,Investment Worthy,1.314146408,9942.0,14023.4,14482.8,13502.0,12724.3,12650.8,13207.7,10975.9,10160.1,15392.6
Kamat Hotels (India) Ltd.,KAMATHOTEL,Hotels & Restaurants,17359.75,31-03-2023,3241.85,25.47,5.16,1.4,1.87,20.0,3.0,2.952333333,Non risky,2.142931224,1836.6,3924.1,2010.8,3022.8,1607.5,1583.8,1698.3,1685.9,841.5,1311.4
Kamdhenu Ltd.,KAMDHENU,Steel,17359.75,31-03-2023,8434.85,15.17,20.64,5.06,1.63,15.5,1.9,-1.107770798,Moderately risky,5.2167689,5981.6,9617.1,10139.9,8857.3,8715.1,11819.5,11983.9,9999.0,6026.6,8239.7
Kanani Industries Ltd.,KANANIIND,"Diamond, Gems and Jewellery",17359.75,31-03-2023,593.6,0.05,114.15,1.33,0.98,20.0,3.5,-4.0625,Highly risky,1.772673928,811.0,689.8,695.1,849.1,806.0,832.3,830.4,926.3,705.5,883.8
Kansai Nerolac Paints Ltd.,KANSAINER,Paints/Varnish,17359.75,31-03-2023,208454.15,8.88,43.54,4.52,0.95,20.0,2.5,-1.047,Moderately risky,4.039717642,32874.5,36380.2,39072.7,42926.8,45767.4,47991.0,54847.5,49392.6,49755.0,66078.9
Karma Energy Ltd.,KARMAENG,Power Generation & Distribution,17359.75,31-03-2023,397.43,1.26,27.22,1.03,0.97,15.5,2.0,-0.115129032,Moderately risky,0.704141016,306.5,298.3,211.7,211.7,267.6,349.3,353.2,366.9,342.4,306.3
Karur Vysya Bank Ltd.,KARURVYSYA,Banks,17359.75,31-03-2023,83734.38,12.91,8.09,0.98,1.61,12.5,1.5,1.380466667,Non risky,0.048380579,41859.7,52572.6,56159.2,56498.0,58345.1,62947.1,66024.7,69220.3,63208.1,59544.7
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,17359.75,31-03-2023,4252.18,0.97,45.33,2.82,1.51,30.0,5.0,-0.488,Moderately risky,3.112677749,120.5,305.7,341.1,452.4,697.8,1154.5,1074.6,1166.5,1116.2,1136.0
Kennametal India Ltd.,KENNAMET,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,47729.04,43.86,49.51,6.79,0.88,17.5,2.5,0.960857143,Non risky,4.373100818,5217.6,5795.1,5910.1,6149.8,6718.0,7811.0,8964.0,6377.0,7579.0,9317.0
Kesoram Industries Ltd.,KESORAMIND,Cement,17359.75,31-03-2023,18204.89,0.39,150.95,3.08,1.63,17.5,2.5,-8.448714286,Highly risky,1.309311281,65989.3,61167.4,60452.8,59215.8,44128.7,43583.7,42467.4,29006.3,26454.6,37533.5
Kewal Kiran Clothing Ltd.,KKCL,Readymade Garments/ Apparells,17359.75,31-03-2023,25753.16,19.36,21.59,4.7,0.95,18.0,2.5,0.906555556,Non risky,4.659189992,2798.8,3389.7,3554.3,4223.1,4408.6,4174.2,4834.0,4909.0,2606.8,6420.1
Keynote Financial Services Ltd.,KEYFINSERV,Finance,17359.75,31-03-2023,577.96,0.73,113.33,0.94,0.82,15.0,1.8,-5.824555556,Highly risky,0.506885339,72.4,73.7,53.3,65.5,58.8,75.8,63.6,57.7,66.6,59.8
Khadim India Ltd.,KHADIM,Leather,17359.75,31-03-2023,3314.5,5.74,32.15,1.47,1.65,15.0,2.0,-0.954333333,Moderately risky,1.715505959,4448.1,4686.9,4899.4,5011.1,6014.8,7244.7,8132.1,8262.1,6485.7,6179.9
Khaitan (India) Ltd.,KHAITANLTD,Trading,17359.75,31-03-2023,202.35,1.43,29.76,1.11,0.98,18.5,2.5,0.110351351,Moderately risky,1.097846616,311.5,337.2,319.6,157.2,183.2,903.0,898.8,614.1,513.4,566.9
Khandwala Securities Ltd.,KHANDSE,Finance,17359.75,31-03-2023,344.74,0.29,78.35,1.03,0.44,15.0,1.8,-3.206555556,Highly risky,0.458760139,47.5,47.3,48.7,42.0,55.8,46.2,59.1,72.8,54.8,62.4
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals,17359.75,31-03-2023,2169.06,9.29,14.98,1.13,0.98,25.0,3.5,2.026942857,Non risky,1.570704888,388.4,215.0,213.7,259.9,290.1,479.1,876.7,632.1,669.8,992.4
Kingfa Science & Technology (India) Ltd.,KINGFA,Plastic products,17359.75,31-03-2023,15962.19,67.11,19.64,3.43,1.25,15.5,2.0,5.478903226,Investment Worthy,3.407661388,1835.9,2082.8,2540.7,3517.8,4879.6,6168.1,6838.7,7263.0,6422.8,10880.8
Kirloskar Brothers Ltd.,KIRLOSBROS,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,32577.51,21.12,19.43,2.6,1.32,17.5,2.5,1.641714286,Non risky,2.902909969,18847.7,17615.3,17540.7,17518.1,18457.8,19209.7,22092.4,20863.5,16910.2,21452.9
Kirloskar Industries Ltd.,KIRLOSIND,Finance,17359.75,31-03-2023,24036.66,73.59,33.04,1.1,1.06,15.0,1.8,6.485222222,Investment Worthy,-0.08532424,156.9,183.1,222.1,174.6,191.4,297.2,292.1,266.4,313.1,418.2
Kirloskar Oil Engines Ltd.,KIRLOSENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,57332.95,17.97,22.05,2.46,1.24,17.5,2.5,1.313,Non risky,2.701520977,24266.4,23682.2,25972.4,25808.2,27974.2,28310.8,30797.0,28360.9,25491.0,32215.9
Kitex Garments Ltd.,KITEX,Readymade Garments/ Apparells,17359.75,31-03-2023,9120.48,8.94,15.35,1.01,1.43,18.0,2.5,1.207222222,Non risky,1.84898835,2877.4,3970.0,4262.1,4562.9,4730.6,5287.4,5863.3,6718.1,4063.5,6970.5
Kokuyo Camlin Ltd.,KOKUYOCMLN,Printing & Stationery,17359.75,31-03-2023,6865.8,2.25,30.41,2.61,1.39,15.0,2.0,-1.497333333,Moderately risky,4.123067551,4711.3,5091.4,5863.2,6426.6,7022.9,6426.4,7123.3,6958.9,3988.5,5484.0
Kopran Ltd.,KOPRAN,Pharmaceuticals,17359.75,31-03-2023,5327.27,6.47,17.07,1.35,1.24,25.0,3.5,1.338485714,Non risky,1.978804412,2514.1,3019.2,3321.8,1779.7,1820.6,1626.1,1864.4,1874.0,1951.5,2048.8
Kotak Mahindra Bank Ltd.,KOTAKBANK,Banks,17359.75,31-03-2023,3442404.57,52.58,32.96,4.15,0.86,12.5,1.5,1.994533333,Non risky,0.406359117,79201.8,87377.4,101098.8,169758.4,178706.3,198334.1,237568.6,264311.5,254451.8,262691.5
Kothari Petrochemicals Ltd.,KOTHARIPET,Petrochemicals,17359.75,31-03-2023,3321.88,6.48,8.71,1.73,1.33,12.0,1.5,0.438833333,Moderately risky,4.047586238,2586.0,3606.1,2993.7,2259.1,2408.4,1916.4,2907.3,2604.0,2090.4,3700.1
Kothari Products Ltd.,KOTHARIPRO,Trading,17359.75,31-03-2023,3405.18,1.11,103.19,0.36,1.68,18.5,2.5,-4.290837838,Highly risky,0.704497037,38780.7,42896.8,46061.3,46112.9,42855.4,41973.8,32747.9,24731.4,17633.6,11145.5
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic products,17359.75,31-03-2023,873.75,0.09,194.17,4.63,0.59,15.5,2.0,-12.42309677,Highly risky,1.612512315,132.5,0.0,0.0,0.0,176.7,270.6,375.5,330.9,246.6,396.3
Kuantum Papers Ltd.,KUANTUM,Paper,17359.75,31-03-2023,10589.44,17.29,7.02,1.1,1.37,13.5,1.6,2.1515,Non risky,2.070512488,4351.3,4813.6,5064.1,5291.9,5872.1,6437.6,7262.3,6885.3,4186.6,8199.3
Lagnam Spintex Ltd.,LAGNAM,Textiles,17359.75,31-03-2023,872.85,5.52,8.95,0.93,0.87,15.0,1.8,1.568666667,Non risky,1.204958709,360.0,418.2,487.1,545.4,711.5,820.1,765.9,1821.5,1991.4,3294.2
Lakshmi Machine Works Ltd.,LAXMIMACH,Engineering,17359.75,31-03-2023,106640.91,306.07,32.61,4.64,0.99,16.5,2.2,28.53154545,Investment Worthy,3.464165604,22222.2,25319.9,26099.2,27060.3,24091.2,25307.2,26231.2,16572.6,17817.7,31332.4
Lambodhara Textiles Ltd.,LAMBODHARA,Textiles,17359.75,31-03-2023,1468.43,16.71,8.47,1.48,1.68,15.0,1.8,1.604111111,Non risky,1.959107124,930.9,1081.5,1249.6,1141.1,1274.6,1613.5,1801.1,1843.3,1107.1,1764.4
Larsen & Toubro Ltd.,LT,Infrastructure Developers & Operators,17359.75,31-03-2023,3041744.56,51.48,42.04,4.25,1.12,20.0,3.0,3.509333333,Investment Worthy,1.49911151,604495.7,545334.4,555774.6,620695.4,651492.7,763379.9,881813.9,847509.9,917506.3,997867.2
Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals,17359.75,31-03-2023,157797.79,14.09,20.79,3.89,0.91,25.0,3.5,1.555971429,Non risky,2.72287207,6726.6,11460.3,13840.7,17020.2,17879.8,19200.9,21862.1,27541.9,41363.8,41971.2
Lemon Tree Hotels Ltd.,LEMONTREE,Hotels & Restaurants,17359.75,31-03-2023,61201.04,1.01,76.15,5.72,1.25,20.0,3.0,-3.863166667,Highly risky,3.885957983,1631.2,1901.4,2256.8,2145.6,2225.0,2212.4,2535.5,2424.7,1276.8,1516.3
Liberty Shoes Ltd.,LIBERTSHOE,Leather,17359.75,31-03-2023,3316.84,7.88,24.7,1.68,1.34,15.0,2.0,-0.038666667,Moderately risky,1.770610542,3555.8,4882.8,5615.2,4608.7,5398.4,5488.4,6051.5,6644.1,4624.1,4506.3
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals,17359.75,31-03-2023,6795.09,37.01,9.17,1.35,1.14,25.0,3.5,4.808485714,Investment Worthy,1.963585825,1886.2,2039.0,2152.1,3050.7,2894.0,2978.5,3056.5,3445.2,3628.2,4262.8
Linde India Ltd.,LINDEINDIA,Chemicals,17359.75,31-03-2023,343682.63,46.89,85.95,11.04,1.08,20.0,3.5,-0.842785714,Moderately risky,6.680098895,13975.5,15141.4,16318.7,17137.3,20070.8,21081.2,21785.1,18936.2,13633.7,19453.7
Lokesh Machines Ltd.,LOKESHMACH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,1968.64,4.51,24.36,1.24,1.43,17.5,2.5,0.133,Moderately risky,1.760254086,1693.3,1454.3,1412.4,1501.0,1636.3,2048.1,2194.6,1558.5,1721.2,2297.0
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillaries,17359.75,31-03-2023,18327.61,11.51,23.36,3.14,1.71,18.5,2.4,-0.130036036,Moderately risky,2.638950106,4515.8,5057.1,5634.3,5981.6,5152.1,5971.5,10881.1,9253.3,8862.3,11658.9
Lumax Industries Ltd.,LUMAXIND,Auto Ancillaries,17359.75,31-03-2023,16538.47,76.51,23.12,3.44,1.15,18.5,2.4,6.817936937,Investment Worthy,2.439127773,11935.8,12231.0,12810.2,13577.4,13926.4,16345.6,18486.7,15211.1,14552.9,17373.2
Lupin Ltd.,LUPIN,Pharmaceuticals,17359.75,31-03-2023,295009.9,9.29,69.82,1.6,0.61,25.0,3.5,0.069057143,Moderately risky,1.650484434,61297.3,71967.5,78410.1,88939.4,99744.7,88137.3,103372.0,108140.6,100382.0,124342.4
Lux Industries Ltd.,LUXIND,Textiles,17359.75,31-03-2023,34820.2,48.95,23.72,2.38,1.12,15.0,1.8,3.871444444,Investment Worthy,3.067535461,7761.9,7852.2,9207.6,9038.7,9069.1,10560.6,10923.9,15716.9,16422.9,22858.8
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,"Diamond, Gems and Jewellery",17359.75,31-03-2023,109.09,0.01,363.64,0.34,1.38,20.0,3.5,-16.65814286,Highly risky,0.373815682,2851.5,4215.8,4374.4,2044.4,638.7,1052.3,592.7,203.1,108.5,128.6
Maan Aluminium Ltd.,MAANALU,Non Ferrous Metals,17359.75,31-03-2023,2354.04,37.02,4.7,1.81,1.69,14.0,1.5,3.469619048,Investment Worthy,6.108617428,1035.5,1141.2,1185.6,1998.9,3569.9,4455.4,6460.4,5408.0,4069.7,5628.7
Madhucon Projects Ltd.,MADHUCON,Construction,17359.75,31-03-2023,250.9,0.6,5.63,0.05,1.42,17.0,2.2,1.286096257,Non risky,0.712047067,10454.8,8603.3,10731.4,7243.9,6889.1,6763.1,6662.4,7702.8,8088.5,7565.3
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Sugar,17359.75,31-03-2023,4498.05,35.28,9.05,0.7,1.45,12.0,1.2,3.7405,Investment Worthy,1.413947978,0.0,0.0,0.0,0.1,7116.6,7316.3,9094.7,9775.9,8160.9,7490.3
Magnum Ventures Ltd.,MAGNUM,Paper,17359.75,31-03-2023,1225.16,6.7,4.35,7.61,1.08,13.5,1.6,-2.488472222,Highly risky,1.96092429,2360.1,2396.8,3025.6,3548.1,2470.3,2588.5,2920.7,2585.5,1837.2,3303.2
Mahanagar Gas Ltd.,MGL,Gas Distribution,17359.75,31-03-2023,97143.01,80.53,12.21,2.35,0.99,15.0,1.8,7.943444444,Investment Worthy,2.261983559,13853.6,17890.9,20314.7,20217.1,18995.7,20327.8,25882.2,25702.8,18187.3,33752.5
Maharashtra Scooters Ltd.,MAHSCOOTER,Finance,17359.75,31-03-2023,48381.13,150.69,28.09,0.25,1.33,15.0,1.8,14.72744444,Investment Worthy,-0.008149923,122.3,103.4,168.0,164.8,179.3,216.9,232.4,359.0,225.4,540.7
Maharashtra Seamless Ltd.,MAHSEAMLES,Steel,17359.75,31-03-2023,47911.43,52.97,6.75,1.02,1.08,15.5,1.9,6.244674024,Investment Worthy,2.151661939,17458.4,12283.5,14618.6,11343.8,14996.5,20803.4,29861.6,27079.8,22121.3,34917.8
Maheshwari Logistics Ltd.,MAHESHWARI,Logistics,17359.75,31-03-2023,2357.42,4.62,17.25,1.41,0.58,18.0,2.2,1.282757576,Non risky,3.046916853,3359.6,4032.6,5211.3,6011.8,7528.1,8843.3,10282.4,7473.9,6566.4,10146.1
