name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Honeywell Automation India Ltd.,HONAUT,Consumer Durables,17359.75,31-03-2023,321700.58,442.67,82.19,10.09,0.92,20.0,2.5,38.2015,Investment Worthy,4.025546206,16930.7,17372.8,24414.3,22207.5,24441.7,26972.2,31737.6,32716.5,30145.4,29374.8
Ice Make Refrigeration Ltd.,ICEMAKE,Engineering,17359.75,31-03-2023,4137.45,13.4,19.57,4.88,0.95,16.5,2.2,-0.014242424,Moderately risky,5.813719532,448.9,434.9,552.9,788.5,968.2,1207.3,1529.0,1359.1,1314.5,2001.6
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Pharmaceuticals,17359.75,31-03-2023,3261.59,11.74,4.7,0.68,0.66,25.0,3.5,3.131714286,Non risky,1.098361075,11118.1,9676.2,6836.8,6695.3,7104.8,7456.8,7468.5,7715.4,8720.1,10014.8
Indbank Merchant Banking Services Ltd.,INDBANK,Stock/ Commodity Brokers,17359.75,31-03-2023,936.38,0.1,208.08,1.26,1.64,17.0,2.2,-11.44272727,Highly risky,0.776882713,0.0,0.0,0.0,0.0,4.2,4.7,5.0,4.3,1.5,0.0
India Glycols Ltd.,INDIAGLYCO,Chemicals,17359.75,31-03-2023,19028.94,28.25,21.75,1.2,1.44,20.0,3.5,2.954642857,Non risky,1.917035448,38563.7,34493.1,31255.1,32672.9,35803.4,41549.7,51089.5,51904.9,53835.8,65874.5
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillaries,17359.75,31-03-2023,7474.12,27.98,11.81,1.33,1.29,18.5,2.4,3.315454955,Investment Worthy,2.026729626,3096.0,3016.3,3775.4,3821.3,3989.3,4710.5,5316.1,4829.3,4838.3,5720.3
Indian Bank,INDIANB,Banks,17359.75,31-03-2023,359372.04,24.93,11.58,0.86,1.68,12.5,1.5,2.313266667,Non risky,-0.034042398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Energy Exchange Ltd.,IEX,Miscellaneous,17359.75,31-03-2023,114092.09,3.28,39.01,14.54,0.92,18.5,2.5,-5.516648649,Highly risky,5.005359692,0.0,0.0,7.7,10.4,1983.8,2302.7,2538.8,2568.1,3202.3,4282.8
Indian Metals & Ferro Alloys Ltd.,IMFA,Mining & Mineral products,17359.75,31-03-2023,15374.22,49.2,5.79,0.83,1.4,15.0,2.0,5.719,Investment Worthy,1.355870773,13018.3,13396.1,13712.0,12266.4,16971.6,17695.1,16340.9,16122.4,18446.8,26052.6
Indian Overseas Bank,IOB,Banks,17359.75,31-03-2023,424359.16,0.86,26.16,1.89,1.18,12.5,1.5,-1.4468,Moderately risky,0.114487329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Terrain Fashions Ltd.,INDTERRAIN,Textiles,17359.75,31-03-2023,1997.55,1.41,32.06,0.94,1.38,15.0,1.8,-0.898555556,Moderately risky,1.546854874,1664.5,2320.5,2903.8,3251.0,3259.1,4014.5,4223.7,3696.6,2131.7,3363.0
Indo Tech Transformers Ltd.,INDOTECH,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1826.11,24.2,7.11,1.07,1.16,18.5,2.3,3.410458284,Investment Worthy,2.28885495,1238.3,1024.9,1679.3,2105.9,1643.5,2258.2,2135.5,2056.4,2063.0,2803.6
Indoco Remedies Ltd.,INDOCO,Pharmaceuticals,17359.75,31-03-2023,29971.9,15.34,21.2,2.92,1.03,25.0,3.5,1.821714286,Non risky,2.242640633,6407.8,7336.5,8652.2,9944.9,10823.1,10307.2,9512.7,11060.0,12298.2,15065.2
Indraprastha Gas Ltd.,IGL,Gas Distribution,17359.75,31-03-2023,300090.34,20.73,20.68,4.23,0.82,15.0,1.8,0.524333333,Moderately risky,2.910531484,37263.9,43241.6,40596.4,40642.1,42225.1,50149.0,63618.7,71654.9,54386.8,84847.3
Industrial Investment Trust Ltd.,IITL,Finance,17359.75,31-03-2023,1904.14,1.22,69.49,0.54,1.18,15.0,1.8,-2.990666667,Highly risky,0.341457952,15.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infibeam Avenues Ltd.,INFIBEAM,IT - Software,17359.75,31-03-2023,37890.6,0.51,27.97,1.31,1.34,30.0,5.0,0.516666667,Moderately risky,1.051547762,19.8,105.9,292.3,431.1,531.5,3065.5,5458.8,5830.1,5776.5,11682.8
Info Edge (India) Ltd.,NAUKRI,E-Commerce/App based Aggregator,17359.75,31-03-2023,481023.53,54.25,68.64,4.4,1.1,30.0,4.5,4.059222222,Investment Worthy,1.792915209,4372.6,5058.8,6113.5,7176.1,8021.1,9154.9,10982.6,12727.0,11280.0,15624.6
Infosys Ltd.,INFY,IT - Software,17359.75,31-03-2023,5923936.31,55.81,25.59,8.74,0.65,30.0,5.0,5.33,Investment Worthy,4.753337972,367650.0,443580.0,473400.0,540340.0,593540.0,620080.0,731700.0,791050.0,859120.0,1039400.0
Innovana Thinklabs Ltd.,INNOVANA,IT - Software,17359.75,31-03-2023,6375.5,8.56,36.35,8.69,0.51,30.0,5.0,0.396333333,Moderately risky,6.662333601,0.0,0.0,0.0,66.2,155.1,308.3,408.0,407.3,338.4,305.5
Insecticides (India) Ltd.,INSECTICID,Agro Chemicals,17359.75,31-03-2023,13820.71,21.28,21.94,1.51,0.99,18.0,2.0,2.164111111,Non risky,1.795289542,6501.7,9225.3,10313.3,10479.8,10762.7,12195.2,11935.1,13632.8,14202.2,15039.6
Inspirisys Solutions Ltd.,INSPIRISYS,IT - Software,17359.75,31-03-2023,1751.07,4.08,10.84,1.95,1.31,30.0,5.0,1.346666667,Non risky,2.373227148,3264.5,2970.8,3406.5,3235.8,3637.0,4008.9,4444.9,3452.0,3263.3,2983.9
Intellect Design Arena Ltd.,INTELLECT,IT - Software,17359.75,31-03-2023,55727.69,9.87,41.61,3.61,1.72,30.0,5.0,0.158,Moderately risky,2.787285156,0.0,0.0,4531.0,5461.1,5169.8,6714.8,9312.6,7413.3,10032.3,12550.1
Intrasoft Technologies Ltd.,ISFT,IT - Software,17359.75,31-03-2023,1448.12,0.7,140.59,1.27,1.05,30.0,5.0,-2.920333333,Highly risky,0.952632789,160.3,185.7,310.5,284.3,119.9,95.4,76.6,69.0,70.3,80.7
Inventure Growth & Securities Ltd.,INVENTURE,Finance,17359.75,31-03-2023,1386.0,0.05,35.36,0.82,1.16,15.0,1.8,-0.967888889,Moderately risky,0.439814194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jagran Prakashan Ltd.,JAGRAN,Media - Print/Television/Radio,17359.75,31-03-2023,15790.82,9.42,7.7,1.17,0.76,18.0,2.5,2.286222222,Non risky,0.659549955,13322.3,15076.9,16037.0,17788.8,19000.8,18979.4,19398.6,17722.4,11454.9,14160.7
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals,17359.75,31-03-2023,7592.18,10.82,26.78,4.78,1.42,25.0,3.5,0.225085714,Moderately risky,4.876130906,1703.8,1454.1,1391.9,1447.8,1452.6,1266.2,1668.3,1585.7,1879.5,2175.8
Jai Corp Ltd.,JAICORPLTD,Plastic products,17359.75,31-03-2023,24724.17,0.15,954.6,2.23,1.96,15.5,2.0,-61.64709677,Highly risky,2.009807608,6775.7,7506.3,7255.1,6686.9,7099.0,5849.0,6275.7,5159.3,4703.6,7180.4
Jain Irrigation Systems Ltd.,JISLJALEQS,Plastic products,17359.75,31-03-2023,20709.08,0.57,59.89,0.46,1.74,15.5,2.0,-2.776870968,Highly risky,0.843278556,36293.1,42971.7,43983.5,44337.6,38139.3,43224.0,44881.9,19837.3,21417.3,27984.3
Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation & Distribution,17359.75,31-03-2023,38036.7,0.2,27.97,0.55,1.6,15.5,2.0,-0.659516129,Moderately risky,0.771394882,22315.6,27016.7,39440.9,39284.8,27917.4,33812.9,37323.8,32815.9,32954.6,46005.3
Jammu & Kashmir Bank Ltd.,J&KBANK,Banks,17359.75,31-03-2023,50594.09,11.17,4.39,0.58,1.51,12.5,1.5,1.869133333,Non risky,-0.023940457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jash Engineering Ltd.,JASH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,10099.75,33.92,24.75,4.28,1.13,17.5,2.5,2.135714286,Non risky,3.223741656,0.0,1127.8,1196.0,1192.4,1530.6,1528.5,2017.1,2063.6,2169.1,2569.0
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillaries,17359.75,31-03-2023,5756.73,8.67,15.34,1.14,1.73,18.5,2.4,0.832810811,Non risky,2.231533692,13388.5,13706.1,14755.8,14807.2,17327.2,17880.7,19942.9,16580.1,15014.8,20800.1
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,17359.75,31-03-2023,4402.5,13.97,10.5,1.05,1.43,20.0,3.5,2.142,Non risky,2.992196632,12315.0,6609.8,6480.7,5660.5,6536.7,7646.1,8055.3,8393.1,6712.2,10794.9
Jet Freight Logistics Ltd.,JETFREIGHT,Air Transport Service,17359.75,31-03-2023,547.56,0.03,456.3,0.88,0.57,12.5,1.5,-34.65766667,Highly risky,2.814444912,0.0,0.0,0.0,2065.8,1939.5,2524.4,3375.5,2998.2,3468.3,4570.9
Jet Knitwears Ltd.,JETKNIT,Textiles,16951.7,28-03-2023,283.38,2.38,26.99,1.33,0.63,15.0,1.8,0.069777778,Moderately risky,1.556949153,374.7,385.1,373.1,385.5,432.7,450.0,492.9,473.2,417.2,430.1
Jindal Photo Ltd.,JINDALPHOT,Finance,17359.75,31-03-2023,2800.52,152.41,1.79,1.61,1.54,15.0,1.8,15.68722222,Investment Worthy,2.332226536,5210.9,3938.4,0.2,0.2,6.8,6.0,6.0,0.0,0.0,0.0
Jindal Poly Films Ltd.,JINDALPOLY,Packaging,17359.75,31-03-2023,21930.42,145.37,3.45,0.4,1.25,17.0,2.3,15.91014578,Investment Worthy,1.677916529,24269.7,28627.9,30490.9,29163.6,28808.8,30199.3,38242.5,37633.7,43724.4,63539.6
Jindal Stainless Ltd.,JSL,Steel,17359.75,31-03-2023,238631.34,24.28,11.93,2.08,1.44,15.5,1.9,2.123585739,Non risky,2.236354372,111144.0,129633.4,64555.2,70273.8,89952.6,109349.2,125642.7,122564.4,116763.8,322917.7
Jindal Steel & Power Ltd.,JINDALSTEL,Steel,17359.75,31-03-2023,557172.12,54.08,10.1,1.37,2.03,15.5,1.9,5.005334465,Investment Worthy,0.900440155,168858.4,157359.3,153607.5,146719.4,157066.7,174947.0,275653.4,262066.5,331293.2,493838.0
Jindal Worldwide Ltd.,JINDWORLD,Textiles,17359.75,31-03-2023,64316.92,5.68,56.46,9.94,1.05,15.0,1.8,-6.768222222,Highly risky,5.794912663,6069.7,7801.2,8387.0,10089.8,11577.6,16450.4,21166.3,28599.7,25432.6,37758.7
Jubilant Foodworks Ltd.,JUBLFOOD,Quick Service Restaurant,17359.75,31-03-2023,290397.87,6.07,72.55,13.54,0.93,25.0,4.0,-3.61,Highly risky,5.106577906,14085.3,17245.7,20757.4,24166.3,25514.4,29804.4,35306.6,38857.9,32688.9,43311.1
Jubilant Industries Ltd.,JUBLINDS,Chemicals,17359.75,31-03-2023,5846.79,6.21,62.53,1.92,1.23,20.0,3.5,-1.284071429,Moderately risky,1.953511665,377.8,522.2,500.6,401.5,278.6,19.2,18.6,0.0,0.0,0.0
Jullundur Motor Agency (Delhi) Ltd.,JMA,Auto Ancillaries,17359.75,31-03-2023,1373.89,9.97,6.03,0.77,1.1,18.5,2.4,2.250220721,Non risky,1.996377275,3472.8,3730.6,3815.3,3852.9,3795.9,3215.8,3271.8,3041.6,3229.9,3610.9
Just Dial Ltd.,JUSTDIAL,E-Commerce/App based Aggregator,17359.75,31-03-2023,50187.62,19.3,30.84,1.37,1.23,30.0,4.5,2.367555556,Non risky,1.05943029,3627.7,4612.9,5898.0,6676.6,7186.1,7817.7,8915.0,9531.1,7967.1,7634.0
Jyothy Labs Ltd.,JYOTHYLAB,FMCG,17359.75,31-03-2023,69953.25,5.58,34.13,7.94,0.78,30.0,6.0,0.317,Moderately risky,5.951592825,10658.8,13035.2,14835.5,16089.9,16982.1,16576.3,17872.1,16804.6,18992.9,26707.4
Kabra Extrusion Technik Ltd.,KABRAEXTRU,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,16266.49,11.29,42.89,4.23,1.28,17.5,2.5,-1.293857143,Moderately risky,2.833830134,1925.8,2393.7,2914.2,3252.8,2985.0,2714.7,2449.5,2185.9,2762.2,4059.1
Kajaria Ceramics Ltd.,KAJARIACER,Ceramic Products,17359.75,31-03-2023,167878.88,21.69,48.6,7.24,1.04,15.0,2.0,-2.731,Highly risky,5.75635788,17087.2,20066.9,23784.9,26094.3,27201.1,26282.5,27260.7,25718.0,26410.9,34417.9
Kalyani Forge Ltd.,KALYANIFRG,"Castings, Forgings & Fastners",17359.75,31-03-2023,810.91,1.87,119.25,0.77,0.99,16.0,2.0,-5.641125,Highly risky,1.967660691,2833.4,2253.3,2661.5,2542.9,2521.2,2653.6,2863.6,2009.5,1807.8,2465.1
Kalyani Steels Ltd.,KSL,Steel,17359.75,31-03-2023,12868.92,37.98,7.76,0.86,1.58,15.5,1.9,4.26472326,Investment Worthy,1.314146408,10257.5,14108.7,15357.2,14694.5,14103.3,13839.0,13996.3,11901.4,11802.7,16970.5
Kamat Hotels (India) Ltd.,KAMATHOTEL,Hotels & Restaurants,17359.75,31-03-2023,3241.85,25.47,5.16,1.4,1.87,20.0,3.0,2.952333333,Non risky,2.142931224,1369.9,1327.4,1318.8,1516.2,1572.4,1702.7,1923.8,1777.9,514.2,1076.3
Kamdhenu Ltd.,KAMDHENU,Steel,17359.75,31-03-2023,8434.85,15.17,20.64,5.06,1.63,15.5,1.9,-1.107770798,Moderately risky,5.2167689,5918.4,9654.8,10110.7,8853.8,8677.3,11873.3,12323.9,9237.9,6252.3,8407.6
Kanani Industries Ltd.,KANANIIND,"Diamond, Gems and Jewellery",17359.75,31-03-2023,593.6,0.05,114.15,1.33,0.98,20.0,3.5,-4.0625,Highly risky,1.772673928,776.3,706.0,694.9,848.8,787.2,792.4,831.3,856.4,771.7,845.6
Kansai Nerolac Paints Ltd.,KANSAINER,Paints/Varnish,17359.75,31-03-2023,208454.15,8.88,43.54,4.52,0.95,20.0,2.5,-1.047,Moderately risky,4.039717642,33736.3,37338.9,42105.4,46073.1,49399.3,52041.7,56922.4,54990.1,53595.5,66209.8
Karma Energy Ltd.,KARMAENG,Power Generation & Distribution,17359.75,31-03-2023,397.43,1.26,27.22,1.03,0.97,15.5,2.0,-0.115129032,Moderately risky,0.704141016,301.4,285.6,153.3,139.7,274.7,334.9,291.1,358.8,230.6,275.4
Karur Vysya Bank Ltd.,KARURVYSYA,Banks,17359.75,31-03-2023,83734.38,12.91,8.09,0.98,1.61,12.5,1.5,1.380466667,Non risky,0.048380579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,17359.75,31-03-2023,4252.18,0.97,45.33,2.82,1.51,30.0,5.0,-0.488,Moderately risky,3.112677749,145.2,338.4,399.0,487.8,765.0,1225.4,1111.8,1268.0,1192.5,1231.8
Kennametal India Ltd.,KENNAMET,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,47729.04,43.86,49.51,6.79,0.88,17.5,2.5,0.960857143,Non risky,4.373100818,5272.6,5856.5,6126.7,6152.9,6976.7,7949.0,9287.0,6429.0,8133.0,9930.0
Kesoram Industries Ltd.,KESORAMIND,Cement,17359.75,31-03-2023,18204.89,0.39,150.95,3.08,1.63,17.5,2.5,-8.448714286,Highly risky,1.309311281,61653.6,54890.8,50014.3,46236.7,41396.3,37045.7,25805.6,23299.5,24152.1,35395.6
Kewal Kiran Clothing Ltd.,KKCL,Readymade Garments/ Apparells,17359.75,31-03-2023,25753.16,19.36,21.59,4.7,0.95,18.0,2.5,0.906555556,Non risky,4.659189992,3225.9,3799.5,4193.8,4698.4,5055.1,4678.9,5125.8,5379.0,3092.0,6458.2
Keynote Financial Services Ltd.,KEYFINSERV,Finance,17359.75,31-03-2023,577.96,0.73,113.33,0.94,0.82,15.0,1.8,-5.824555556,Highly risky,0.506885339,0.0,0.0,0.0,5.8,2.9,5.1,7.3,9.1,6.5,12.9
Khadim India Ltd.,KHADIM,Leather,17359.75,31-03-2023,3314.5,5.74,32.15,1.47,1.65,15.0,2.0,-0.954333333,Moderately risky,1.715505959,4248.5,4807.7,4618.4,5351.1,6105.9,7487.9,7991.9,7718.7,6261.8,5910.8
Khaitan (India) Ltd.,KHAITANLTD,Trading,17359.75,31-03-2023,202.35,1.43,29.76,1.11,0.98,18.5,2.5,0.110351351,Moderately risky,1.097846616,267.4,307.5,275.6,95.6,162.0,793.8,1005.5,569.7,455.7,524.2
Khandwala Securities Ltd.,KHANDSE,Finance,17359.75,31-03-2023,344.74,0.29,78.35,1.03,0.44,15.0,1.8,-3.206555556,Highly risky,0.458760139,12.6,10.0,0.0,0.3,0.2,2.3,2.1,3.2,0.1,14.8
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals,17359.75,31-03-2023,2169.06,9.29,14.98,1.13,0.98,25.0,3.5,2.026942857,Non risky,1.570704888,331.8,149.0,190.3,210.2,281.4,504.6,964.2,607.7,700.2,1051.6
Kingfa Science & Technology (India) Ltd.,KINGFA,Plastic products,17359.75,31-03-2023,15962.19,67.11,19.64,3.43,1.25,15.5,2.0,5.478903226,Investment Worthy,3.407661388,1763.4,1993.3,2468.1,3559.9,4832.2,6178.3,7015.2,7415.0,6272.4,10478.9
Kirloskar Brothers Ltd.,KIRLOSBROS,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,32577.51,21.12,19.43,2.6,1.32,17.5,2.5,1.641714286,Non risky,2.902909969,19550.8,18413.1,17033.1,17212.2,18230.5,19345.6,22234.8,20970.3,17998.5,21659.5
Kirloskar Industries Ltd.,KIRLOSIND,Finance,17359.75,31-03-2023,24036.66,73.59,33.04,1.1,1.06,15.0,1.8,6.485222222,Investment Worthy,-0.08532424,287.2,60.2,29.4,328.8,351.1,350.2,335.9,312.5,274.1,327.8
Kirloskar Oil Engines Ltd.,KIRLOSENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,57332.95,17.97,22.05,2.46,1.24,17.5,2.5,1.313,Non risky,2.701520977,25484.4,25001.1,26608.2,26099.0,28363.0,28807.1,32493.8,29165.2,27284.3,33388.3
Kitex Garments Ltd.,KITEX,Readymade Garments/ Apparells,17359.75,31-03-2023,9120.48,8.94,15.35,1.01,1.43,18.0,2.5,1.207222222,Non risky,1.84898835,3169.2,4419.0,5124.2,5459.9,5460.8,5574.4,6070.7,7395.7,4557.8,7887.7
Kokuyo Camlin Ltd.,KOKUYOCMLN,Printing & Stationery,17359.75,31-03-2023,6865.8,2.25,30.41,2.61,1.39,15.0,2.0,-1.497333333,Moderately risky,4.123067551,4534.6,4884.8,5682.5,6431.4,6893.5,6384.1,6887.7,7088.1,4377.5,5481.8
Kopran Ltd.,KOPRAN,Pharmaceuticals,17359.75,31-03-2023,5327.27,6.47,17.07,1.35,1.24,25.0,3.5,1.338485714,Non risky,1.978804412,2573.4,3112.6,3346.3,1873.9,1816.6,1537.1,1966.4,1792.9,2228.5,2045.2
Kotak Mahindra Bank Ltd.,KOTAKBANK,Banks,17359.75,31-03-2023,3442404.57,52.58,32.96,4.15,0.86,12.5,1.5,1.994533333,Non risky,0.406359117,0.0,0.0,0.0,71.3,59.5,0.0,55.3,78.4,74.5,86.1
Kothari Petrochemicals Ltd.,KOTHARIPET,Petrochemicals,17359.75,31-03-2023,3321.88,6.48,8.71,1.73,1.33,12.0,1.5,0.438833333,Moderately risky,4.047586238,2601.3,3689.8,3083.4,2343.9,2446.6,2003.0,3016.8,2750.6,2286.8,3836.4
Kothari Products Ltd.,KOTHARIPRO,Trading,17359.75,31-03-2023,3405.18,1.11,103.19,0.36,1.68,18.5,2.5,-4.290837838,Highly risky,0.704497037,38210.6,41758.9,45256.0,45294.7,41993.1,41679.1,32362.0,23917.8,17132.0,10854.1
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic products,17359.75,31-03-2023,873.75,0.09,194.17,4.63,0.59,15.5,2.0,-12.42309677,Highly risky,1.612512315,132.5,0.0,0.0,0.0,169.5,272.3,359.8,318.0,242.6,390.5
Kuantum Papers Ltd.,KUANTUM,Paper,17359.75,31-03-2023,10589.44,17.29,7.02,1.1,1.37,13.5,1.6,2.1515,Non risky,2.070512488,4454.4,5061.9,5285.7,5530.0,6429.9,7147.2,7938.9,7452.9,4044.4,8309.6
Lagnam Spintex Ltd.,LAGNAM,Textiles,17359.75,31-03-2023,872.85,5.52,8.95,0.93,0.87,15.0,1.8,1.568666667,Non risky,1.204958709,0.0,418.4,506.4,561.8,750.5,839.4,804.0,1764.6,2149.3,3566.0
Lakshmi Machine Works Ltd.,LAXMIMACH,Engineering,17359.75,31-03-2023,106640.91,306.07,32.61,4.64,0.99,16.5,2.2,28.53154545,Investment Worthy,3.464165604,22414.3,25770.6,27044.9,28230.2,25197.6,26506.5,26963.4,16250.6,17439.4,31868.3
Lambodhara Textiles Ltd.,LAMBODHARA,Textiles,17359.75,31-03-2023,1468.43,16.71,8.47,1.48,1.68,15.0,1.8,1.604111111,Non risky,1.959107124,958.4,1106.8,1308.9,1187.3,1316.7,1669.6,1852.8,1893.2,1226.5,1899.2
Larsen & Toubro Ltd.,LT,Infrastructure Developers & Operators,17359.75,31-03-2023,3041744.56,51.48,42.04,4.25,1.12,20.0,3.0,3.509333333,Investment Worthy,1.49911151,520268.7,570066.4,573893.6,638720.2,663979.5,747134.1,818292.0,825059.6,869573.1,1012143.1
Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals,17359.75,31-03-2023,157797.79,14.09,20.79,3.89,0.91,25.0,3.5,1.555971429,Non risky,2.72287207,7225.4,11656.9,13376.6,18160.8,19201.8,20431.9,22400.5,28012.3,47726.1,47076.9
Lemon Tree Hotels Ltd.,LEMONTREE,Hotels & Restaurants,17359.75,31-03-2023,61201.04,1.01,76.15,5.72,1.25,20.0,3.0,-3.863166667,Highly risky,3.885957983,1427.3,1497.7,1881.7,1943.6,2192.6,2312.3,2735.0,2715.1,801.4,1294.7
Liberty Shoes Ltd.,LIBERTSHOE,Leather,17359.75,31-03-2023,3316.84,7.88,24.7,1.68,1.34,15.0,2.0,-0.038666667,Moderately risky,1.770610542,3533.0,5008.3,5469.4,4734.6,5200.9,5507.7,6042.7,6530.6,4590.3,4878.2
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals,17359.75,31-03-2023,6795.09,37.01,9.17,1.35,1.14,25.0,3.5,4.808485714,Investment Worthy,1.963585825,1949.3,2120.5,2266.4,3161.5,3080.6,3255.2,3530.5,3760.9,4229.1,4720.8
Linde India Ltd.,LINDEINDIA,Chemicals,17359.75,31-03-2023,343682.63,46.89,85.95,11.04,1.08,20.0,3.5,-0.842785714,Moderately risky,6.680098895,14015.3,15046.0,16009.4,16937.7,19795.4,21158.1,21928.1,17632.1,14725.4,21134.8
Lokesh Machines Ltd.,LOKESHMACH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,1968.64,4.51,24.36,1.24,1.43,17.5,2.5,0.133,Moderately risky,1.760254086,1653.1,1363.6,1406.8,1475.1,1613.6,2083.8,2253.2,1482.3,1747.9,2353.9
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillaries,17359.75,31-03-2023,18327.61,11.51,23.36,3.14,1.71,18.5,2.4,-0.130036036,Moderately risky,2.638950106,4680.0,5144.4,5644.1,6091.2,5229.2,5091.5,9659.0,9509.3,9112.8,12045.0
Lumax Industries Ltd.,LUMAXIND,Auto Ancillaries,17359.75,31-03-2023,16538.47,76.51,23.12,3.44,1.15,18.5,2.4,6.817936937,Investment Worthy,2.439127773,11948.5,12447.5,12655.6,14060.3,14269.8,16916.7,18562.4,16036.7,14400.6,17515.9
Lupin Ltd.,LUPIN,Pharmaceuticals,17359.75,31-03-2023,295009.9,9.29,69.82,1.6,0.61,25.0,3.5,0.069057143,Moderately risky,1.650484434,71507.8,89775.7,98447.1,112438.7,127480.2,100028.5,113166.4,110251.7,110395.9,116434.3
Lux Industries Ltd.,LUXIND,Textiles,17359.75,31-03-2023,34820.2,48.95,23.72,2.38,1.12,15.0,1.8,3.871444444,Investment Worthy,3.067535461,7132.6,8706.3,9090.4,9410.2,9585.8,10797.6,12195.6,16766.9,19427.7,22739.8
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,"Diamond, Gems and Jewellery",17359.75,31-03-2023,109.09,0.01,363.64,0.34,1.38,20.0,3.5,-16.65814286,Highly risky,0.373815682,3018.7,4124.3,4369.0,2076.4,765.9,1041.5,589.6,207.0,84.1,140.2
Maan Aluminium Ltd.,MAANALU,Non Ferrous Metals,17359.75,31-03-2023,2354.04,37.02,4.7,1.81,1.69,14.0,1.5,3.469619048,Investment Worthy,6.108617428,1001.0,1113.8,1182.8,1981.0,3580.8,4490.8,6519.9,5386.1,4083.6,5811.7
Madhucon Projects Ltd.,MADHUCON,Construction,17359.75,31-03-2023,250.9,0.6,5.63,0.05,1.42,17.0,2.2,1.286096257,Non risky,0.712047067,10449.8,8653.2,11373.9,7177.8,6930.7,6639.3,6694.4,5468.2,6465.5,7061.5
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Sugar,17359.75,31-03-2023,4498.05,35.28,9.05,0.7,1.45,12.0,1.2,3.7405,Investment Worthy,1.413947978,0.0,0.0,0.0,0.0,7186.3,7243.6,7384.2,9161.6,9519.5,9950.7
Magnum Ventures Ltd.,MAGNUM,Paper,17359.75,31-03-2023,1225.16,6.7,4.35,7.61,1.08,13.5,1.6,-2.488472222,Highly risky,1.96092429,1942.8,2198.0,2290.6,2356.8,2195.5,2581.1,2778.7,2411.0,1766.0,3283.0
Mahanagar Gas Ltd.,MGL,Gas Distribution,17359.75,31-03-2023,97143.01,80.53,12.21,2.35,0.99,15.0,1.8,7.943444444,Investment Worthy,2.261983559,16509.5,20517.4,22916.8,22851.3,22390.7,24529.2,30567.9,32646.1,23379.1,38850.1
Maharashtra Scooters Ltd.,MAHSCOOTER,Finance,17359.75,31-03-2023,48381.13,150.69,28.09,0.25,1.33,15.0,1.8,14.72744444,Investment Worthy,-0.008149923,75.1,46.9,78.1,100.9,95.4,126.4,144.9,153.7,152.8,171.9
Maharashtra Seamless Ltd.,MAHSEAMLES,Steel,17359.75,31-03-2023,47911.43,52.97,6.75,1.02,1.08,15.5,1.9,6.244674024,Investment Worthy,2.151661939,18384.1,13080.1,14567.2,11093.0,15705.3,21616.6,30409.6,26175.4,22257.9,39753.2
Maheshwari Logistics Ltd.,MAHESHWARI,Logistics,17359.75,31-03-2023,2357.42,4.62,17.25,1.41,0.58,18.0,2.2,1.282757576,Non risky,3.046916853,0.0,4138.9,5332.7,6038.3,7449.2,8894.4,10370.8,7586.7,6704.3,10349.9
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance,17359.75,31-03-2023,286210.51,6.71,34.55,1.67,1.75,15.0,1.8,-1.310111111,Moderately risky,0.672825546,0.0,0.0,0.0,0.1,0.0,0.3,7.2,87.5,171.1,263.1
