name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Hindustan Zinc Ltd.,HINDZINC,Non Ferrous Metals,17359.75,31-03-2023,1239497.33,24.76,11.85,9.58,0.83,14.0,1.5,-2.587095238,Highly risky,1.977933717,354873.9,417134.3,490574.2,559270.0,542790.0,450700.0,449420.0,493990.0,482150.0,462580.0
Honeywell Automation India Ltd.,HONAUT,Consumer Durables,17359.75,31-03-2023,321700.58,442.67,82.19,10.09,0.92,20.0,2.5,38.2015,Investment Worthy,4.025546206,15094.0,17004.3,19370.0,22738.4,26379.5,32543.7,38861.6,46130.0,52610.7,54560.6
Ice Make Refrigeration Ltd.,ICEMAKE,Engineering,17359.75,31-03-2023,4137.45,13.4,19.57,4.88,0.95,16.5,2.2,-0.014242424,Moderately risky,5.813719532,209.5,283.0,333.4,386.5,549.8,786.6,810.9,1018.4,1069.8,1230.8
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Pharmaceuticals,17359.75,31-03-2023,3261.59,11.74,4.7,0.68,0.66,25.0,3.5,3.131714286,Non risky,1.098361075,23744.8,23444.5,23972.4,23781.3,22656.3,21118.5,20163.5,19473.6,18906.2,18521.9
Indbank Merchant Banking Services Ltd.,INDBANK,Stock/ Commodity Brokers,17359.75,31-03-2023,936.38,0.1,208.08,1.26,1.64,17.0,2.2,-11.44272727,Highly risky,0.776882713,547.8,591.5,595.5,637.0,846.8,861.7,877.8,918.8,1000.4,1125.6
India Glycols Ltd.,INDIAGLYCO,Chemicals,17359.75,31-03-2023,19028.94,28.25,21.75,1.2,1.44,20.0,3.5,2.954642857,Non risky,1.917035448,30410.1,33297.6,33296.8,38163.5,39549.4,38922.4,42292.5,45229.3,42527.4,42787.9
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillaries,17359.75,31-03-2023,7474.12,27.98,11.81,1.33,1.29,18.5,2.4,3.315454955,Investment Worthy,2.026729626,2709.9,2962.4,3120.9,3357.1,3988.7,4990.0,5237.1,5365.2,6885.3,6334.8
Indian Bank,INDIANB,Banks,17359.75,31-03-2023,359372.04,24.93,11.58,0.86,1.68,12.5,1.5,2.313266667,Non risky,-0.034042398,1628226.1,1872262.4,1928359.7,2037103.6,2182331.3,2527158.2,2808755.9,3100522.5,6243765.8,6726452.1
Indian Energy Exchange Ltd.,IEX,Miscellaneous,17359.75,31-03-2023,114092.09,3.28,39.01,14.54,0.92,18.5,2.5,-5.516648649,Highly risky,5.005359692,2825.7,4078.6,4894.3,5940.0,7859.0,8582.0,7070.1,6698.5,9294.1,16974.2
Indian Metals & Ferro Alloys Ltd.,IMFA,Mining & Mineral products,17359.75,31-03-2023,15374.22,49.2,5.79,0.83,1.4,15.0,2.0,5.719,Investment Worthy,1.355870773,23242.6,25689.9,26196.9,23506.1,25103.1,26404.8,26532.6,24360.0,25455.6,28219.0
Indian Overseas Bank,IOB,Banks,17359.75,31-03-2023,424359.16,0.86,26.16,1.89,1.18,12.5,1.5,-1.4468,Moderately risky,0.114487329,2446560.5,2748986.6,2856369.9,2744731.0,2471809.4,2479725.0,2500083.7,2607268.4,2740103.6,2993771.8
Indian Terrain Fashions Ltd.,INDTERRAIN,Textiles,17359.75,31-03-2023,1997.55,1.41,32.06,0.94,1.38,15.0,1.8,-0.898555556,Moderately risky,1.546854874,1216.4,1407.2,2155.3,2701.1,3041.8,3798.7,4191.8,5338.7,4922.1,4946.5
Indo Tech Transformers Ltd.,INDOTECH,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1826.11,24.2,7.11,1.07,1.16,18.5,2.3,3.410458284,Investment Worthy,2.28885495,1999.4,2053.1,2243.7,2245.0,2183.1,2255.3,2135.3,2231.6,2104.9,2645.3
Indoco Remedies Ltd.,INDOCO,Pharmaceuticals,17359.75,31-03-2023,29971.9,15.34,21.2,2.92,1.03,25.0,3.5,1.821714286,Non risky,2.242640633,6938.6,7342.5,8526.9,9810.9,12493.7,12821.9,13050.6,13217.2,13612.9,15336.8
Indraprastha Gas Ltd.,IGL,Gas Distribution,17359.75,31-03-2023,300090.34,20.73,20.68,4.23,0.82,15.0,1.8,0.524333333,Moderately risky,2.910531484,30223.1,33012.9,34281.1,33914.5,41211.5,49459.4,59729.6,72106.5,86461.1,105402.1
Industrial Investment Trust Ltd.,IITL,Finance,17359.75,31-03-2023,1904.14,1.22,69.49,0.54,1.18,15.0,1.8,-2.990666667,Highly risky,0.341457952,5383.9,5509.3,5479.6,5557.5,5513.9,5495.7,5043.9,4645.8,4654.0,3661.3
Infibeam Avenues Ltd.,INFIBEAM,IT - Software,17359.75,31-03-2023,37890.6,0.51,27.97,1.31,1.34,30.0,5.0,0.516666667,Moderately risky,1.051547762,740.0,1459.5,2857.5,7662.2,9673.4,28642.2,30136.2,29005.2,32896.3,37912.8
Info Edge (India) Ltd.,NAUKRI,E-Commerce/App based Aggregator,17359.75,31-03-2023,481023.53,54.25,68.64,4.4,1.1,30.0,4.5,4.059222222,Investment Worthy,1.792915209,11011.2,12917.1,23285.0,26175.4,29191.7,32513.1,36852.7,39651.7,61702.8,172893.2
Infosys Ltd.,INFY,IT - Software,17359.75,31-03-2023,5923936.31,55.81,25.59,8.74,0.65,30.0,5.0,5.33,Investment Worthy,4.753337972,433750.0,532110.0,624510.0,733530.0,806110.0,762120.0,793790.0,815560.0,951710.0,1008110.0
Innovana Thinklabs Ltd.,INNOVANA,IT - Software,17359.75,31-03-2023,6375.5,8.56,36.35,8.69,0.51,30.0,5.0,0.396333333,Moderately risky,6.662333601,0.0,0.0,0.0,21.8,62.3,304.6,535.1,824.9,917.1,1159.5
Insecticides (India) Ltd.,INSECTICID,Agro Chemicals,17359.75,31-03-2023,13820.71,21.28,21.94,1.51,0.99,18.0,2.0,2.164111111,Non risky,1.795289542,6321.5,7913.8,9210.2,9365.1,10100.6,10309.0,13974.5,13285.4,14717.9,14500.5
Inspirisys Solutions Ltd.,INSPIRISYS,IT - Software,17359.75,31-03-2023,1751.07,4.08,10.84,1.95,1.31,30.0,5.0,1.346666667,Non risky,2.373227148,3261.2,3401.6,3808.8,2722.6,3030.2,3026.7,3210.6,3037.8,2749.8,2404.9
Intellect Design Arena Ltd.,INTELLECT,IT - Software,17359.75,31-03-2023,55727.69,9.87,41.61,3.61,1.72,30.0,5.0,0.158,Moderately risky,2.787285156,0.6,0.6,7043.2,7889.1,9510.1,11752.5,14689.2,16286.6,18803.9,23344.2
Intrasoft Technologies Ltd.,ISFT,IT - Software,17359.75,31-03-2023,1448.12,0.7,140.59,1.27,1.05,30.0,5.0,-2.920333333,Highly risky,0.952632789,1367.2,1136.9,881.4,1273.4,1266.5,1242.9,1237.9,1200.5,1216.2,1215.4
Inventure Growth & Securities Ltd.,INVENTURE,Finance,17359.75,31-03-2023,1386.0,0.05,35.36,0.82,1.16,15.0,1.8,-0.967888889,Moderately risky,0.439814194,2277.5,1986.7,1990.9,1882.0,1920.0,1771.6,1729.8,1880.5,2078.1,2238.9
Jagran Prakashan Ltd.,JAGRAN,Media - Print/Television/Radio,17359.75,31-03-2023,15790.82,9.42,7.7,1.17,0.76,18.0,2.5,2.286222222,Non risky,0.659549955,22220.9,22722.5,26949.5,22100.8,23060.0,21437.6,22098.0,21538.1,22739.2,24915.7
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals,17359.75,31-03-2023,7592.18,10.82,26.78,4.78,1.42,25.0,3.5,0.225085714,Moderately risky,4.876130906,1530.1,1562.5,1542.2,1592.8,1426.1,1298.0,1380.7,1486.9,1648.8,1727.4
Jai Corp Ltd.,JAICORPLTD,Plastic products,17359.75,31-03-2023,24724.17,0.15,954.6,2.23,1.96,15.5,2.0,-61.64709677,Highly risky,2.009807608,21406.7,21549.2,20888.6,20095.9,20606.4,16698.5,15605.8,14764.2,14276.6,13944.7
Jain Irrigation Systems Ltd.,JISLJALEQS,Plastic products,17359.75,31-03-2023,20709.08,0.57,59.89,0.46,1.74,15.5,2.0,-2.776870968,Highly risky,0.843278556,68495.9,69778.9,72423.5,88224.0,80566.4,81935.5,86258.4,93720.7,94803.3,93579.6
Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation & Distribution,17359.75,31-03-2023,38036.7,0.2,27.97,0.55,1.6,15.5,2.0,-0.659516129,Moderately risky,0.771394882,270584.3,295095.6,323607.6,247929.7,252207.3,251442.9,255968.9,195587.8,194391.5,200434.0
Jammu & Kashmir Bank Ltd.,J&KBANK,Banks,17359.75,31-03-2023,50594.09,11.17,4.39,0.58,1.51,12.5,1.5,1.869133333,Non risky,-0.023940457,717439.0,786197.3,759307.7,802680.6,820186.6,896876.1,1014062.9,1088720.9,1202919.4,1306024.2
Jash Engineering Ltd.,JASH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,10099.75,33.92,24.75,4.28,1.13,17.5,2.5,2.135714286,Non risky,3.223741656,0.0,1296.1,1573.2,1614.7,1827.7,2234.3,2691.1,3028.0,3263.7,3835.2
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillaries,17359.75,31-03-2023,5756.73,8.67,15.34,1.14,1.73,18.5,2.4,0.832810811,Non risky,2.231533692,5772.2,5856.0,6246.7,6312.2,8419.9,10615.7,12327.3,12428.3,12695.0,13660.5
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,17359.75,31-03-2023,4402.5,13.97,10.5,1.05,1.43,20.0,3.5,2.142,Non risky,2.992196632,4329.9,4821.7,3877.6,3808.6,4820.4,5208.8,5513.4,4291.6,4459.9,4807.6
Jet Freight Logistics Ltd.,JETFREIGHT,Air Transport Service,17359.75,31-03-2023,547.56,0.03,456.3,0.88,0.57,12.5,1.5,-34.65766667,Highly risky,2.814444912,0.0,0.0,0.0,450.2,582.7,753.8,938.8,880.2,1126.2,1232.2
Jet Knitwears Ltd.,JETKNIT,Textiles,16951.7,28-03-2023,283.38,2.38,26.99,1.33,0.63,15.0,1.8,0.069777778,Moderately risky,1.556949153,173.4,180.4,203.1,219.8,249.0,303.5,339.5,340.8,383.1,408.4
Jindal Photo Ltd.,JINDALPHOT,Finance,17359.75,31-03-2023,2800.52,152.41,1.79,1.61,1.54,15.0,1.8,15.68722222,Investment Worthy,2.332226536,3929.8,4355.1,2644.8,2773.5,2711.7,1002.5,1007.8,978.8,1047.3,1005.8
Jindal Poly Films Ltd.,JINDALPOLY,Packaging,17359.75,31-03-2023,21930.42,145.37,3.45,0.4,1.25,17.0,2.3,15.91014578,Investment Worthy,1.677916529,25895.9,27534.2,25793.7,30069.8,36542.8,36706.2,36387.8,43899.4,48325.8,65663.5
Jindal Stainless Ltd.,JSL,Steel,17359.75,31-03-2023,238631.34,24.28,11.93,2.08,1.44,15.5,1.9,2.123585739,Non risky,2.236354372,176403.7,168907.3,146169.5,156069.7,115658.6,113174.6,111297.3,111510.4,110609.9,214741.7
Jindal Steel & Power Ltd.,JINDALSTEL,Steel,17359.75,31-03-2023,557172.12,54.08,10.1,1.37,2.03,15.5,1.9,5.005334465,Investment Worthy,0.900440155,400671.9,435641.2,483577.8,682279.7,684075.8,690611.0,667552.9,646325.2,703992.9,782837.0
Jindal Worldwide Ltd.,JINDWORLD,Textiles,17359.75,31-03-2023,64316.92,5.68,56.46,9.94,1.05,15.0,1.8,-6.768222222,Highly risky,5.794912663,3840.7,6011.0,6654.3,7193.1,8098.2,10831.9,11043.7,10959.0,10036.3,12642.6
Jubilant Foodworks Ltd.,JUBLFOOD,Quick Service Restaurant,17359.75,31-03-2023,290397.87,6.07,72.55,13.54,0.93,25.0,4.0,-3.61,Highly risky,5.106577906,6630.7,8829.9,11093.2,12678.4,13516.0,15896.3,19398.7,34483.2,38484.4,47900.0
Jubilant Industries Ltd.,JUBLINDS,Chemicals,17359.75,31-03-2023,5846.79,6.21,62.53,1.92,1.23,20.0,3.5,-1.284071429,Moderately risky,1.953511665,2861.6,2928.6,2811.4,2799.3,2723.6,2725.0,2938.2,2993.1,3105.6,3099.1
Jullundur Motor Agency (Delhi) Ltd.,JMA,Auto Ancillaries,17359.75,31-03-2023,1373.89,9.97,6.03,0.77,1.1,18.5,2.4,2.250220721,Non risky,1.996377275,1511.9,1643.7,1678.2,1779.4,1894.9,2075.7,2210.0,2207.3,2110.0,2346.3
Just Dial Ltd.,JUSTDIAL,E-Commerce/App based Aggregator,17359.75,31-03-2023,50187.62,19.3,30.84,1.37,1.23,30.0,4.5,2.367555556,Non risky,1.05943029,6864.3,8874.9,11437.6,10638.7,12898.2,14287.9,15656.3,18439.0,18051.4,40494.8
Jyothy Labs Ltd.,JYOTHYLAB,FMCG,17359.75,31-03-2023,69953.25,5.58,34.13,7.94,0.78,30.0,6.0,0.317,Moderately risky,5.951592825,16577.0,18955.1,20721.2,15187.7,16669.7,17899.2,17825.3,16948.5,18506.8,18041.7
Kabra Extrusion Technik Ltd.,KABRAEXTRU,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,16266.49,11.29,42.89,4.23,1.28,17.5,2.5,-1.293857143,Moderately risky,2.833830134,2002.3,2242.2,2620.8,2497.4,3111.2,3456.9,3525.0,3784.4,4071.1,5724.1
Kajaria Ceramics Ltd.,KAJARIACER,Ceramic Products,17359.75,31-03-2023,167878.88,21.69,48.6,7.24,1.04,15.0,2.0,-2.731,Highly risky,5.75635788,9283.9,10066.6,12680.4,15568.7,16639.2,18402.1,20572.7,22084.1,23178.4,27060.2
Kalyani Forge Ltd.,KALYANIFRG,"Castings, Forgings & Fastners",17359.75,31-03-2023,810.91,1.87,119.25,0.77,0.99,16.0,2.0,-5.641125,Highly risky,1.967660691,2209.5,2128.9,2026.9,2031.9,2418.1,2418.9,2312.6,1890.3,1845.4,1834.6
Kalyani Steels Ltd.,KSL,Steel,17359.75,31-03-2023,12868.92,37.98,7.76,0.86,1.58,15.5,1.9,4.26472326,Investment Worthy,1.314146408,8374.8,10360.6,10857.9,12562.6,13707.5,12905.6,13406.9,13750.1,16579.8,23623.9
Kamat Hotels (India) Ltd.,KAMATHOTEL,Hotels & Restaurants,17359.75,31-03-2023,3241.85,25.47,5.16,1.4,1.87,20.0,3.0,2.952333333,Non risky,2.142931224,8423.7,6223.6,5750.0,5051.2,7260.8,6405.5,6173.8,6061.3,6056.9,6115.5
Kamdhenu Ltd.,KAMDHENU,Steel,17359.75,31-03-2023,8434.85,15.17,20.64,5.06,1.63,15.5,1.9,-1.107770798,Moderately risky,5.2167689,2524.6,2692.5,2841.9,2969.3,3535.5,3845.9,4235.6,4804.0,4449.5,4615.9
Kanani Industries Ltd.,KANANIIND,"Diamond, Gems and Jewellery",17359.75,31-03-2023,593.6,0.05,114.15,1.33,0.98,20.0,3.5,-4.0625,Highly risky,1.772673928,765.2,677.6,772.0,783.2,772.9,851.6,922.9,921.4,864.6,918.9
Kansai Nerolac Paints Ltd.,KANSAINER,Paints/Varnish,17359.75,31-03-2023,208454.15,8.88,43.54,4.52,0.95,20.0,2.5,-1.047,Moderately risky,4.039717642,20740.3,22660.3,23539.2,32193.6,36358.0,41114.5,43542.9,46436.8,53070.4,54704.7
Karma Energy Ltd.,KARMAENG,Power Generation & Distribution,17359.75,31-03-2023,397.43,1.26,27.22,1.03,0.97,15.5,2.0,-0.115129032,Moderately risky,0.704141016,1439.1,1269.0,1171.2,1369.3,1338.1,1424.2,1197.7,1312.8,1130.1,638.4
Karur Vysya Bank Ltd.,KARURVYSYA,Banks,17359.75,31-03-2023,83734.38,12.91,8.09,0.98,1.61,12.5,1.5,1.380466667,Non risky,0.048380579,467467.7,516315.0,532285.1,590635.4,619187.4,670457.3,694271.5,683690.3,747225.8,800713.3
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,17359.75,31-03-2023,4252.18,0.97,45.33,2.82,1.51,30.0,5.0,-0.488,Moderately risky,3.112677749,365.6,483.3,762.0,1018.4,1638.2,1923.2,2079.3,2153.4,2003.9,2063.3
Kennametal India Ltd.,KENNAMET,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,47729.04,43.86,49.51,6.79,0.88,17.5,2.5,0.960857143,Non risky,4.373100818,6105.2,6288.9,4809.1,7183.5,7593.0,8788.0,10056.0,9446.0,10444.0,11248.0
Kesoram Industries Ltd.,KESORAMIND,Cement,17359.75,31-03-2023,18204.89,0.39,150.95,3.08,1.63,17.5,2.5,-8.448714286,Highly risky,1.309311281,72427.1,70430.5,68144.9,74193.9,59629.6,63364.8,57693.4,37705.0,39753.7,40507.8
Kewal Kiran Clothing Ltd.,KKCL,Readymade Garments/ Apparells,17359.75,31-03-2023,25753.16,19.36,21.59,4.7,0.95,18.0,2.5,0.906555556,Non risky,4.659189992,3254.6,3723.3,4134.2,4279.6,5185.9,5630.4,6546.6,6454.8,6002.6,7706.1
Keynote Financial Services Ltd.,KEYFINSERV,Finance,17359.75,31-03-2023,577.96,0.73,113.33,0.94,0.82,15.0,1.8,-5.824555556,Highly risky,0.506885339,566.5,587.2,585.3,592.7,620.6,651.0,616.2,602.7,664.6,701.2
Khadim India Ltd.,KHADIM,Leather,17359.75,31-03-2023,3314.5,5.74,32.15,1.47,1.65,15.0,2.0,-0.954333333,Moderately risky,1.715505959,4093.2,4024.1,3478.4,3592.5,4254.0,5231.1,5948.2,7494.1,6679.9,6879.2
Khaitan (India) Ltd.,KHAITANLTD,Trading,17359.75,31-03-2023,202.35,1.43,29.76,1.11,0.98,18.5,2.5,0.110351351,Moderately risky,1.097846616,1055.5,1067.9,1029.7,947.4,947.2,1144.7,1044.1,834.3,784.4,765.8
Khandwala Securities Ltd.,KHANDSE,Finance,17359.75,31-03-2023,344.74,0.29,78.35,1.03,0.44,15.0,1.8,-3.206555556,Highly risky,0.458760139,483.8,508.0,443.5,456.0,399.2,456.3,522.1,445.1,459.4,517.8
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals,17359.75,31-03-2023,2169.06,9.29,14.98,1.13,0.98,25.0,3.5,2.026942857,Non risky,1.570704888,1368.6,1292.1,1278.5,1277.5,1341.5,1491.8,1746.0,1762.4,1991.7,2365.5
Kingfa Science & Technology (India) Ltd.,KINGFA,Plastic products,17359.75,31-03-2023,15962.19,67.11,19.64,3.43,1.25,15.5,2.0,5.478903226,Investment Worthy,3.407661388,876.8,1092.3,1295.7,2354.1,4093.0,4901.5,5572.9,6051.9,6740.4,8840.7
Kirloskar Brothers Ltd.,KIRLOSBROS,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,32577.51,21.12,19.43,2.6,1.32,17.5,2.5,1.641714286,Non risky,2.902909969,19509.1,19733.0,19765.8,19686.9,20369.0,21639.4,22791.1,24271.2,23458.0,24440.5
Kirloskar Industries Ltd.,KIRLOSIND,Finance,17359.75,31-03-2023,24036.66,73.59,33.04,1.1,1.06,15.0,1.8,6.485222222,Investment Worthy,-0.08532424,6756.5,7262.1,7759.8,8060.6,8450.6,17578.5,13075.3,9515.2,15315.4,17606.3
Kirloskar Oil Engines Ltd.,KIRLOSENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,57332.95,17.97,22.05,2.46,1.24,17.5,2.5,1.313,Non risky,2.701520977,17891.9,18959.0,19760.8,20077.1,22026.9,22974.7,24695.7,25013.1,29030.0,30709.8
Kitex Garments Ltd.,KITEX,Readymade Garments/ Apparells,17359.75,31-03-2023,9120.48,8.94,15.35,1.01,1.43,18.0,2.5,1.207222222,Non risky,1.84898835,2958.6,4046.0,5364.8,5805.1,5695.4,6251.9,8643.3,9463.9,8929.3,11064.1
Kokuyo Camlin Ltd.,KOKUYOCMLN,Printing & Stationery,17359.75,31-03-2023,6865.8,2.25,30.41,2.61,1.39,15.0,2.0,-1.497333333,Moderately risky,4.123067551,2812.9,4007.9,4262.9,4566.8,4906.2,4980.8,5683.1,4908.2,4068.6,3938.9
Kopran Ltd.,KOPRAN,Pharmaceuticals,17359.75,31-03-2023,5327.27,6.47,17.07,1.35,1.24,25.0,3.5,1.338485714,Non risky,1.978804412,2959.3,3314.5,2746.2,2791.8,3179.9,3058.3,3229.4,3320.9,3266.4,4655.8
Kotak Mahindra Bank Ltd.,KOTAKBANK,Banks,17359.75,31-03-2023,3442404.57,52.58,32.96,4.15,0.86,12.5,1.5,1.994533333,Non risky,0.406359117,836936.8,876276.6,1060760.7,1923857.5,2147358.9,2650766.6,3123326.8,3603874.8,3836336.5,4296158.0
Kothari Petrochemicals Ltd.,KOTHARIPET,Petrochemicals,17359.75,31-03-2023,3321.88,6.48,8.71,1.73,1.33,12.0,1.5,0.438833333,Moderately risky,4.047586238,966.7,1109.3,1184.9,1102.7,1327.5,1437.6,1500.8,1460.3,1712.8,2235.1
Kothari Products Ltd.,KOTHARIPRO,Trading,17359.75,31-03-2023,3405.18,1.11,103.19,0.36,1.68,18.5,2.5,-4.290837838,Highly risky,0.704497037,32350.2,31847.8,38795.8,36272.8,30173.1,27285.0,20312.7,16523.0,15382.3,10664.8
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic products,17359.75,31-03-2023,873.75,0.09,194.17,4.63,0.59,15.5,2.0,-12.42309677,Highly risky,1.612512315,99.9,0.0,0.0,0.0,172.0,247.8,355.9,352.2,386.6,406.0
Kuantum Papers Ltd.,KUANTUM,Paper,17359.75,31-03-2023,10589.44,17.29,7.02,1.1,1.37,13.5,1.6,2.1515,Non risky,2.070512488,3919.8,4020.8,8857.7,9405.2,10724.8,11940.2,13661.0,16517.1,17081.2,18033.8
Lagnam Spintex Ltd.,LAGNAM,Textiles,17359.75,31-03-2023,872.85,5.52,8.95,0.93,0.87,15.0,1.8,1.568666667,Non risky,1.204958709,383.2,434.7,562.3,730.2,751.7,852.0,1900.2,2526.2,2607.0,2808.6
Lakshmi Machine Works Ltd.,LAXMIMACH,Engineering,17359.75,31-03-2023,106640.91,306.07,32.61,4.64,0.99,16.5,2.2,28.53154545,Investment Worthy,3.464165604,17951.2,20247.3,21718.4,26859.8,27551.0,29324.9,26258.7,25459.5,29575.6,38938.1
Lambodhara Textiles Ltd.,LAMBODHARA,Textiles,17359.75,31-03-2023,1468.43,16.71,8.47,1.48,1.68,15.0,1.8,1.604111111,Non risky,1.959107124,952.9,987.2,1044.1,959.2,1080.1,1146.2,1222.5,1280.7,1390.7,1578.6
Larsen & Toubro Ltd.,LT,Infrastructure Developers & Operators,17359.75,31-03-2023,3041744.56,51.48,42.04,4.25,1.12,20.0,3.0,3.509333333,Investment Worthy,1.49911151,751975.6,809644.8,895969.6,1019391.1,1049996.0,1187250.5,1280593.9,1450202.5,1659300.2,1748228.9
Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals,17359.75,31-03-2023,157797.79,14.09,20.79,3.89,0.91,25.0,3.5,1.555971429,Non risky,2.72287207,7038.7,12775.1,19362.5,22918.9,27701.7,31304.9,34641.2,39396.0,63211.4,72341.5
Lemon Tree Hotels Ltd.,LEMONTREE,Hotels & Restaurants,17359.75,31-03-2023,61201.04,1.01,76.15,5.72,1.25,20.0,3.0,-3.863166667,Highly risky,3.885957983,12373.2,13386.9,13663.8,13442.5,13426.0,13868.0,14624.1,16559.8,16404.8,15844.3
Liberty Shoes Ltd.,LIBERTSHOE,Leather,17359.75,31-03-2023,3316.84,7.88,24.7,1.68,1.34,15.0,2.0,-0.038666667,Moderately risky,1.770610542,3574.7,3710.7,4061.5,3905.8,4251.6,4138.8,4197.1,6431.6,5206.1,4361.7
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals,17359.75,31-03-2023,6795.09,37.01,9.17,1.35,1.14,25.0,3.5,4.808485714,Investment Worthy,1.963585825,2109.5,2213.9,1957.4,2517.6,3023.7,3441.5,3797.1,4144.4,5033.4,5565.0
Linde India Ltd.,LINDEINDIA,Chemicals,17359.75,31-03-2023,343682.63,46.89,85.95,11.04,1.08,20.0,3.5,-0.842785714,Moderately risky,6.680098895,34981.2,40697.9,40537.0,38934.6,38634.6,36858.1,37280.4,33994.1,34131.5,45780.5
Lokesh Machines Ltd.,LOKESHMACH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,1968.64,4.51,24.36,1.24,1.43,17.5,2.5,0.133,Moderately risky,1.760254086,2888.3,2968.9,2878.0,2981.7,2961.1,2804.8,2892.3,2804.5,2893.5,2967.5
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillaries,17359.75,31-03-2023,18327.61,11.51,23.36,3.14,1.71,18.5,2.4,-0.130036036,Moderately risky,2.638950106,2393.0,2964.1,2795.2,3074.0,3548.4,5121.2,7681.5,6973.2,7982.5,8952.4
Lumax Industries Ltd.,LUMAXIND,Auto Ancillaries,17359.75,31-03-2023,16538.47,76.51,23.12,3.44,1.15,18.5,2.4,6.817936937,Investment Worthy,2.439127773,7525.3,7495.5,7901.9,8194.1,8980.0,12411.0,12501.4,13447.7,13663.7,15050.0
Lupin Ltd.,LUPIN,Pharmaceuticals,17359.75,31-03-2023,295009.9,9.29,69.82,1.6,0.61,25.0,3.5,0.069057143,Moderately risky,1.650484434,71054.5,88948.6,110959.8,144097.4,180746.2,188504.4,198472.2,208770.6,220503.2,225126.1
Lux Industries Ltd.,LUXIND,Textiles,17359.75,31-03-2023,34820.2,48.95,23.72,2.38,1.12,15.0,1.8,3.871444444,Investment Worthy,3.067535461,3819.6,4331.9,5944.4,6015.2,6896.5,8748.3,8071.4,12372.6,14763.4,19852.8
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,"Diamond, Gems and Jewellery",17359.75,31-03-2023,109.09,0.01,363.64,0.34,1.38,20.0,3.5,-16.65814286,Highly risky,0.373815682,1508.9,1495.1,1617.3,1468.6,1422.4,1644.2,1516.4,912.8,1011.3,858.3
Maan Aluminium Ltd.,MAANALU,Non Ferrous Metals,17359.75,31-03-2023,2354.04,37.02,4.7,1.81,1.69,14.0,1.5,3.469619048,Investment Worthy,6.108617428,595.4,578.6,651.0,899.9,1059.3,1136.3,1259.7,922.6,1610.2,1727.8
Madhucon Projects Ltd.,MADHUCON,Construction,17359.75,31-03-2023,250.9,0.6,5.63,0.05,1.42,17.0,2.2,1.286096257,Non risky,0.712047067,30827.3,31704.9,33818.2,32798.1,27618.2,29102.7,29665.5,28414.3,26204.4,24705.1
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Sugar,17359.75,31-03-2023,4498.05,35.28,9.05,0.7,1.45,12.0,1.2,3.7405,Investment Worthy,1.413947978,0.0,0.0,0.5,0.4,11454.9,12196.9,14609.3,15968.0,14859.7,13789.4
Magnum Ventures Ltd.,MAGNUM,Paper,17359.75,31-03-2023,1225.16,6.7,4.35,7.61,1.08,13.5,1.6,-2.488472222,Highly risky,1.96092429,4304.5,4665.2,4077.8,3211.6,3105.8,3100.4,3164.8,2926.1,3168.4,3170.0
Mahanagar Gas Ltd.,MGL,Gas Distribution,17359.75,31-03-2023,97143.01,80.53,12.21,2.35,0.99,15.0,1.8,7.943444444,Investment Worthy,2.261983559,17874.8,19804.3,21732.3,23786.4,26360.4,30239.9,34603.2,41700.4,46482.0,52902.2
Maharashtra Scooters Ltd.,MAHSCOOTER,Finance,17359.75,31-03-2023,48381.13,150.69,28.09,0.25,1.33,15.0,1.8,14.72744444,Investment Worthy,-0.008149923,2827.5,3003.0,3183.3,3373.5,65728.0,82435.1,117234.7,82267.5,172803.2,246994.2
Maharashtra Seamless Ltd.,MAHSEAMLES,Steel,17359.75,31-03-2023,47911.43,52.97,6.75,1.02,1.08,15.5,1.9,6.244674024,Investment Worthy,2.151661939,31063.5,31666.3,31139.5,31657.7,32999.1,34615.4,44281.0,50870.4,53110.7,59141.4
