name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Honeywell Automation India Ltd.,HONAUT,Consumer Durables,17359.75,31-03-2023,321700.58,442.67,82.19,10.09,0.92,20.0,2.5,38.2015,Investment Worthy,4.025546206,10035.8,10946.7,12060.0,15211.0,17303.0,21523.9,25707.5,29993.6,35581.3,36363.9
Ice Make Refrigeration Ltd.,ICEMAKE,Engineering,17359.75,31-03-2023,4137.45,13.4,19.57,4.88,0.95,16.5,2.2,-0.014242424,Moderately risky,5.813719532,149.1,203.1,243.5,297.8,421.8,623.5,540.3,651.6,697.9,844.4
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Pharmaceuticals,17359.75,31-03-2023,3261.59,11.74,4.7,0.68,0.66,25.0,3.5,3.131714286,Non risky,1.098361075,10148.6,9858.8,9057.3,9274.0,8074.6,8084.9,8172.8,8445.7,8658.0,9992.2
Indbank Merchant Banking Services Ltd.,INDBANK,Stock/ Commodity Brokers,17359.75,31-03-2023,936.38,0.1,208.08,1.26,1.64,17.0,2.2,-11.44272727,Highly risky,0.776882713,347.2,408.9,431.1,484.8,473.8,448.7,574.8,525.1,581.1,0.0
India Glycols Ltd.,INDIAGLYCO,Chemicals,17359.75,31-03-2023,19028.94,28.25,21.75,1.2,1.44,20.0,3.5,2.954642857,Non risky,1.917035448,16292.7,18221.7,18819.1,12666.5,13724.1,13587.9,16608.2,18691.8,18995.1,16501.3
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillaries,17359.75,31-03-2023,7474.12,27.98,11.81,1.33,1.29,18.5,2.4,3.315454955,Investment Worthy,2.026729626,1115.9,1399.7,1825.1,1802.5,2365.8,2878.8,2909.2,3027.1,4210.8,3299.7
Indian Bank,INDIANB,Banks,17359.75,31-03-2023,359372.04,24.93,11.58,0.86,1.68,12.5,1.5,2.313266667,Non risky,-0.034042398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Energy Exchange Ltd.,IEX,Miscellaneous,17359.75,31-03-2023,114092.09,3.28,39.01,14.54,0.92,18.5,2.5,-5.516648649,Highly risky,5.005359692,2307.1,3385.5,3478.3,4438.5,5916.2,5132.8,3874.0,3383.3,6499.4,14732.5
Indian Metals & Ferro Alloys Ltd.,IMFA,Mining & Mineral products,17359.75,31-03-2023,15374.22,49.2,5.79,0.83,1.4,15.0,2.0,5.719,Investment Worthy,1.355870773,8105.1,10607.3,8512.5,7325.6,10270.1,11437.7,11749.7,9432.4,11573.3,13861.5
Indian Overseas Bank,IOB,Banks,17359.75,31-03-2023,424359.16,0.86,26.16,1.89,1.18,12.5,1.5,-1.4468,Moderately risky,0.114487329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Terrain Fashions Ltd.,INDTERRAIN,Textiles,17359.75,31-03-2023,1997.55,1.41,32.06,0.94,1.38,15.0,1.8,-0.898555556,Moderately risky,1.546854874,1053.3,1239.5,1950.2,2313.7,2505.0,3152.2,3506.0,3625.4,3172.6,3353.0
Indo Tech Transformers Ltd.,INDOTECH,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1826.11,24.2,7.11,1.07,1.16,18.5,2.3,3.410458284,Investment Worthy,2.28885495,1063.0,1194.3,1427.6,1466.9,1490.6,1616.6,1504.9,1612.9,1557.4,2132.4
Indoco Remedies Ltd.,INDOCO,Pharmaceuticals,17359.75,31-03-2023,29971.9,15.34,21.2,2.92,1.03,25.0,3.5,1.821714286,Non risky,2.242640633,2754.0,3030.0,3858.1,4652.0,5745.4,5411.1,5459.5,5690.6,6245.6,7891.3
Indraprastha Gas Ltd.,IGL,Gas Distribution,17359.75,31-03-2023,300090.34,20.73,20.68,4.23,0.82,15.0,1.8,0.524333333,Moderately risky,2.910531484,7467.8,7673.4,7810.7,8125.7,13418.6,17916.5,22525.0,25117.4,31098.5,37766.7
Industrial Investment Trust Ltd.,IITL,Finance,17359.75,31-03-2023,1904.14,1.22,69.49,0.54,1.18,15.0,1.8,-2.990666667,Highly risky,0.341457952,1658.5,838.5,874.1,596.6,60.3,0.0,0.0,0.0,0.0,0.0
Infibeam Avenues Ltd.,INFIBEAM,IT - Software,17359.75,31-03-2023,37890.6,0.51,27.97,1.31,1.34,30.0,5.0,0.516666667,Moderately risky,1.051547762,284.2,77.0,202.9,4940.2,6487.4,5633.6,5830.8,4099.8,7647.0,9055.5
Info Edge (India) Ltd.,NAUKRI,E-Commerce/App based Aggregator,17359.75,31-03-2023,481023.53,54.25,68.64,4.4,1.1,30.0,4.5,4.059222222,Investment Worthy,1.792915209,6727.3,8120.9,16708.0,12075.5,14920.6,14841.7,15739.4,13288.4,30272.4,31181.6
Infosys Ltd.,INFY,IT - Software,17359.75,31-03-2023,5923936.31,55.81,25.59,8.74,0.65,30.0,5.0,5.33,Investment Worthy,4.753337972,328230.0,394330.0,430740.0,463460.0,479710.0,444050.0,466540.0,443110.0,488250.0,530100.0
Innovana Thinklabs Ltd.,INNOVANA,IT - Software,17359.75,31-03-2023,6375.5,8.56,36.35,8.69,0.51,30.0,5.0,0.396333333,Moderately risky,6.662333601,0.0,0.0,0.0,14.7,19.0,186.3,254.0,434.3,440.7,492.9
Insecticides (India) Ltd.,INSECTICID,Agro Chemicals,17359.75,31-03-2023,13820.71,21.28,21.94,1.51,0.99,18.0,2.0,2.164111111,Non risky,1.795289542,4365.7,5450.0,6594.8,6716.1,7181.8,7235.3,10677.0,9858.7,10970.7,10173.4
Inspirisys Solutions Ltd.,INSPIRISYS,IT - Software,17359.75,31-03-2023,1751.07,4.08,10.84,1.95,1.31,30.0,5.0,1.346666667,Non risky,2.373227148,2423.0,2148.7,2385.5,1689.0,2005.3,2011.9,2337.4,2010.5,2019.4,1758.0
Intellect Design Arena Ltd.,INTELLECT,IT - Software,17359.75,31-03-2023,55727.69,9.87,41.61,3.61,1.72,30.0,5.0,0.158,Moderately risky,2.787285156,0.6,0.6,3789.0,3712.3,4804.7,5806.8,7780.4,8969.6,10754.8,13402.2
Intrasoft Technologies Ltd.,ISFT,IT - Software,17359.75,31-03-2023,1448.12,0.7,140.59,1.27,1.05,30.0,5.0,-2.920333333,Highly risky,0.952632789,390.5,357.7,207.6,731.0,725.2,622.0,608.3,669.7,726.3,734.1
Inventure Growth & Securities Ltd.,INVENTURE,Finance,17359.75,31-03-2023,1386.0,0.05,35.36,0.82,1.16,15.0,1.8,-0.967888889,Moderately risky,0.439814194,1166.7,946.2,857.3,766.1,1062.4,949.8,0.0,0.0,0.0,0.0
Jagran Prakashan Ltd.,JAGRAN,Media - Print/Television/Radio,17359.75,31-03-2023,15790.82,9.42,7.7,1.17,0.76,18.0,2.5,2.286222222,Non risky,0.659549955,6947.9,8260.9,10471.2,10371.7,7077.2,7499.0,8484.9,9444.2,7319.3,8248.7
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals,17359.75,31-03-2023,7592.18,10.82,26.78,4.78,1.42,25.0,3.5,0.225085714,Moderately risky,4.876130906,865.6,913.1,957.9,1009.6,1101.2,946.0,998.5,963.1,1208.9,1167.4
Jai Corp Ltd.,JAICORPLTD,Plastic products,17359.75,31-03-2023,24724.17,0.15,954.6,2.23,1.96,15.5,2.0,-61.64709677,Highly risky,2.009807608,4948.0,4985.4,7126.7,2228.1,2174.3,2052.3,1912.0,2119.0,2057.6,1927.1
Jain Irrigation Systems Ltd.,JISLJALEQS,Plastic products,17359.75,31-03-2023,20709.08,0.57,59.89,0.46,1.74,15.5,2.0,-2.776870968,Highly risky,0.843278556,36730.0,37565.2,39713.2,38164.1,35556.7,35634.8,39799.5,43496.0,44477.9,42730.8
Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation & Distribution,17359.75,31-03-2023,38036.7,0.2,27.97,0.55,1.6,15.5,2.0,-0.659516129,Moderately risky,0.771394882,17598.9,11250.8,17221.3,11743.4,10553.9,39434.0,44038.1,13593.3,16890.7,25830.0
Jammu & Kashmir Bank Ltd.,J&KBANK,Banks,17359.75,31-03-2023,50594.09,11.17,4.39,0.58,1.51,12.5,1.5,1.869133333,Non risky,-0.023940457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jash Engineering Ltd.,JASH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,10099.75,33.92,24.75,4.28,1.13,17.5,2.5,2.135714286,Non risky,3.223741656,0.0,579.2,821.3,862.2,971.6,1264.0,1558.6,1847.3,1767.2,2081.9
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillaries,17359.75,31-03-2023,5756.73,8.67,15.34,1.14,1.73,18.5,2.4,0.832810811,Non risky,2.231533692,1729.4,1581.1,2013.7,2042.5,2768.5,2721.3,2645.2,1859.9,2232.5,3167.3
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,17359.75,31-03-2023,4402.5,13.97,10.5,1.05,1.43,20.0,3.5,2.142,Non risky,2.992196632,2439.6,2818.8,1854.3,1873.1,2950.7,3322.0,3579.4,2044.2,2303.1,2671.1
Jet Freight Logistics Ltd.,JETFREIGHT,Air Transport Service,17359.75,31-03-2023,547.56,0.03,456.3,0.88,0.57,12.5,1.5,-34.65766667,Highly risky,2.814444912,0.0,0.0,0.0,321.9,397.5,591.7,682.8,566.5,600.7,648.3
Jet Knitwears Ltd.,JETKNIT,Textiles,16951.7,28-03-2023,283.38,2.38,26.99,1.33,0.63,15.0,1.8,0.069777778,Moderately risky,1.556949153,150.2,154.5,176.9,196.3,221.4,276.8,313.3,316.0,352.1,380.7
Jindal Photo Ltd.,JINDALPHOT,Finance,17359.75,31-03-2023,2800.52,152.41,1.79,1.61,1.54,15.0,1.8,15.68722222,Investment Worthy,2.332226536,1516.1,1608.8,46.5,568.8,580.0,582.3,0.0,0.0,0.0,0.0
Jindal Poly Films Ltd.,JINDALPOLY,Packaging,17359.75,31-03-2023,21930.42,145.37,3.45,0.4,1.25,17.0,2.3,15.91014578,Investment Worthy,1.677916529,12548.1,12844.0,8829.4,8006.6,10679.5,12488.2,14420.4,17294.8,19016.9,24065.5
Jindal Stainless Ltd.,JSL,Steel,17359.75,31-03-2023,238631.34,24.28,11.93,2.08,1.44,15.5,1.9,2.123585739,Non risky,2.236354372,62204.8,57836.4,57377.5,70754.0,33425.5,33023.4,33032.4,34609.3,38330.8,110028.8
Jindal Steel & Power Ltd.,JINDALSTEL,Steel,17359.75,31-03-2023,557172.12,54.08,10.1,1.37,2.03,15.5,1.9,5.005334465,Investment Worthy,0.900440155,116143.8,99774.8,116331.4,124535.8,119006.6,128102.9,125316.8,145803.2,169018.5,244414.1
Jindal Worldwide Ltd.,JINDWORLD,Textiles,17359.75,31-03-2023,64316.92,5.68,56.46,9.94,1.05,15.0,1.8,-6.768222222,Highly risky,5.794912663,2253.3,2979.7,3002.2,3788.8,4792.3,7565.4,7453.7,7869.6,7700.5,10486.8
Jubilant Foodworks Ltd.,JUBLFOOD,Quick Service Restaurant,17359.75,31-03-2023,290397.87,6.07,72.55,13.54,0.93,25.0,4.0,-3.61,Highly risky,5.106577906,1698.8,1838.3,1768.0,2211.3,2334.7,5035.3,8093.9,8439.0,8200.0,9019.4
Jubilant Industries Ltd.,JUBLINDS,Chemicals,17359.75,31-03-2023,5846.79,6.21,62.53,1.92,1.23,20.0,3.5,-1.284071429,Moderately risky,1.953511665,214.3,280.9,153.7,143.9,74.5,68.7,92.2,53.4,51.0,36.3
Jullundur Motor Agency (Delhi) Ltd.,JMA,Auto Ancillaries,17359.75,31-03-2023,1373.89,9.97,6.03,0.77,1.1,18.5,2.4,2.250220721,Non risky,1.996377275,1339.0,1481.2,1509.8,1591.9,1482.0,1585.4,1603.0,1656.6,1789.9,1915.8
Just Dial Ltd.,JUSTDIAL,E-Commerce/App based Aggregator,17359.75,31-03-2023,50187.62,19.3,30.84,1.37,1.23,30.0,4.5,2.367555556,Non risky,1.05943029,5244.4,5235.2,8325.6,727.4,1400.1,1044.5,1252.8,1055.2,1151.5,35360.3
Jyothy Labs Ltd.,JYOTHYLAB,FMCG,17359.75,31-03-2023,69953.25,5.58,34.13,7.94,0.78,30.0,6.0,0.317,Moderately risky,5.951592825,3929.2,4117.7,5349.0,4812.0,5023.6,6829.4,6561.1,4978.1,7320.7,8074.2
Kabra Extrusion Technik Ltd.,KABRAEXTRU,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,16266.49,11.29,42.89,4.23,1.28,17.5,2.5,-1.293857143,Moderately risky,2.833830134,1090.7,1284.5,1602.4,1303.6,1364.7,1772.6,1768.4,1961.8,2033.9,3669.1
Kajaria Ceramics Ltd.,KAJARIACER,Ceramic Products,17359.75,31-03-2023,167878.88,21.69,48.6,7.24,1.04,15.0,2.0,-2.731,Highly risky,5.75635788,3834.5,4070.8,5593.9,6234.8,6334.1,7512.0,9591.5,9404.6,10879.4,11857.7
Kalyani Forge Ltd.,KALYANIFRG,"Castings, Forgings & Fastners",17359.75,31-03-2023,810.91,1.87,119.25,0.77,0.99,16.0,2.0,-5.641125,Highly risky,1.967660691,1093.3,1083.9,1179.4,1248.7,1329.0,1415.0,1446.2,1140.4,1224.5,1288.5
Kalyani Steels Ltd.,KSL,Steel,17359.75,31-03-2023,12868.92,37.98,7.76,0.86,1.58,15.5,1.9,4.26472326,Investment Worthy,1.314146408,3792.7,5632.8,5427.2,5426.9,7262.0,6656.1,7317.5,7898.7,10310.9,16590.7
Kamat Hotels (India) Ltd.,KAMATHOTEL,Hotels & Restaurants,17359.75,31-03-2023,3241.85,25.47,5.16,1.4,1.87,20.0,3.0,2.952333333,Non risky,2.142931224,702.7,477.3,486.2,699.3,939.5,421.9,369.2,367.4,346.9,406.3
Kamdhenu Ltd.,KAMDHENU,Steel,17359.75,31-03-2023,8434.85,15.17,20.64,5.06,1.63,15.5,1.9,-1.107770798,Moderately risky,5.2167689,1933.2,2057.0,2240.6,2393.7,2626.7,2986.0,3210.0,3665.4,3320.5,3431.3
Kanani Industries Ltd.,KANANIIND,"Diamond, Gems and Jewellery",17359.75,31-03-2023,593.6,0.05,114.15,1.33,0.98,20.0,3.5,-4.0625,Highly risky,1.772673928,555.5,456.2,550.9,562.7,553.8,633.5,703.8,703.8,648.0,702.1
Kansai Nerolac Paints Ltd.,KANSAINER,Paints/Varnish,17359.75,31-03-2023,208454.15,8.88,43.54,4.52,0.95,20.0,2.5,-1.047,Moderately risky,4.039717642,10739.1,12263.2,12977.9,21677.6,23679.0,25450.3,21790.0,22847.7,29675.4,30065.3
Karma Energy Ltd.,KARMAENG,Power Generation & Distribution,17359.75,31-03-2023,397.43,1.26,27.22,1.03,0.97,15.5,2.0,-0.115129032,Moderately risky,0.704141016,414.7,273.1,209.5,361.0,305.2,202.6,229.9,289.1,223.3,287.8
Karur Vysya Bank Ltd.,KARURVYSYA,Banks,17359.75,31-03-2023,83734.38,12.91,8.09,0.98,1.61,12.5,1.5,1.380466667,Non risky,0.048380579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,17359.75,31-03-2023,4252.18,0.97,45.33,2.82,1.51,30.0,5.0,-0.488,Moderately risky,3.112677749,86.3,168.6,337.7,437.1,457.8,727.5,774.2,917.4,844.2,898.7
Kennametal India Ltd.,KENNAMET,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,47729.04,43.86,49.51,6.79,0.88,17.5,2.5,0.960857143,Non risky,4.373100818,2616.2,2853.1,3245.1,3250.5,3350.7,4146.0,4466.0,3431.0,4409.0,4658.0
Kesoram Industries Ltd.,KESORAMIND,Cement,17359.75,31-03-2023,18204.89,0.39,150.95,3.08,1.63,17.5,2.5,-8.448714286,Highly risky,1.309311281,24682.4,24775.1,42961.3,48014.3,21903.8,20594.9,13143.3,4220.3,6060.3,8746.8
Kewal Kiran Clothing Ltd.,KKCL,Readymade Garments/ Apparells,17359.75,31-03-2023,25753.16,19.36,21.59,4.7,0.95,18.0,2.5,0.906555556,Non risky,4.659189992,2650.6,3150.9,2040.7,2954.9,3078.9,3395.3,4171.4,4919.5,4688.6,6334.8
Keynote Financial Services Ltd.,KEYFINSERV,Finance,17359.75,31-03-2023,577.96,0.73,113.33,0.94,0.82,15.0,1.8,-5.824555556,Highly risky,0.506885339,258.5,167.5,157.1,181.9,211.0,246.3,0.0,0.0,0.0,0.0
Khadim India Ltd.,KHADIM,Leather,17359.75,31-03-2023,3314.5,5.74,32.15,1.47,1.65,15.0,2.0,-0.954333333,Moderately risky,1.715505959,2042.7,2191.6,1687.5,1791.8,2502.3,3363.6,3746.5,3817.1,3531.8,4060.8
Khaitan (India) Ltd.,KHAITANLTD,Trading,17359.75,31-03-2023,202.35,1.43,29.76,1.11,0.98,18.5,2.5,0.110351351,Moderately risky,1.097846616,174.0,174.6,158.7,125.9,140.2,440.3,373.1,243.1,217.8,220.8
Khandwala Securities Ltd.,KHANDSE,Finance,17359.75,31-03-2023,344.74,0.29,78.35,1.03,0.44,15.0,1.8,-3.206555556,Highly risky,0.458760139,168.5,216.2,153.4,169.0,159.2,175.6,213.8,176.5,136.5,191.3
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals,17359.75,31-03-2023,2169.06,9.29,14.98,1.13,0.98,25.0,3.5,2.026942857,Non risky,1.570704888,1261.6,959.6,477.0,486.3,522.5,656.6,667.7,581.5,751.0,1019.5
Kingfa Science & Technology (India) Ltd.,KINGFA,Plastic products,17359.75,31-03-2023,15962.19,67.11,19.64,3.43,1.25,15.5,2.0,5.478903226,Investment Worthy,3.407661388,583.7,775.6,946.2,1593.5,3179.4,3917.8,3763.5,3683.2,4091.2,6151.6
Kirloskar Brothers Ltd.,KIRLOSBROS,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,32577.51,21.12,19.43,2.6,1.32,17.5,2.5,1.641714286,Non risky,2.902909969,11715.7,11559.4,11219.9,10668.1,11027.1,13042.1,14085.9,15058.9,13371.6,14853.6
Kirloskar Industries Ltd.,KIRLOSIND,Finance,17359.75,31-03-2023,24036.66,73.59,33.04,1.1,1.06,15.0,1.8,6.485222222,Investment Worthy,-0.08532424,1173.6,743.7,1177.8,512.9,805.6,0.0,0.0,0.0,0.0,0.0
Kirloskar Oil Engines Ltd.,KIRLOSENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,57332.95,17.97,22.05,2.46,1.24,17.5,2.5,1.313,Non risky,2.701520977,10228.8,11313.0,12518.6,13586.8,16455.7,14842.2,16099.9,11589.5,13942.6,13981.1
Kitex Garments Ltd.,KITEX,Readymade Garments/ Apparells,17359.75,31-03-2023,9120.48,8.94,15.35,1.01,1.43,18.0,2.5,1.207222222,Non risky,1.84898835,1648.6,2173.5,3411.9,3914.3,3549.6,3802.9,5658.3,6288.7,5855.6,7579.9
Kokuyo Camlin Ltd.,KOKUYOCMLN,Printing & Stationery,17359.75,31-03-2023,6865.8,2.25,30.41,2.61,1.39,15.0,2.0,-1.497333333,Moderately risky,4.123067551,1877.0,2773.8,2904.3,2976.8,2774.2,2911.5,3564.6,2902.0,2095.2,2226.8
Kopran Ltd.,KOPRAN,Pharmaceuticals,17359.75,31-03-2023,5327.27,6.47,17.07,1.35,1.24,25.0,3.5,1.338485714,Non risky,1.978804412,1259.7,1627.7,1931.5,831.7,1058.3,921.4,1075.5,1146.0,1114.3,1514.5
Kotak Mahindra Bank Ltd.,KOTAKBANK,Banks,17359.75,31-03-2023,3442404.57,52.58,32.96,4.15,0.86,12.5,1.5,1.994533333,Non risky,0.406359117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kothari Petrochemicals Ltd.,KOTHARIPET,Petrochemicals,17359.75,31-03-2023,3321.88,6.48,8.71,1.73,1.33,12.0,1.5,0.438833333,Moderately risky,4.047586238,479.4,533.2,583.1,483.4,613.3,457.7,462.5,442.6,694.5,1065.2
Kothari Products Ltd.,KOTHARIPRO,Trading,17359.75,31-03-2023,3405.18,1.11,103.19,0.36,1.68,18.5,2.5,-4.290837838,Highly risky,0.704497037,29318.2,28891.8,35746.7,31967.2,25420.0,20320.1,16445.4,12822.3,12276.3,4373.6
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic products,17359.75,31-03-2023,873.75,0.09,194.17,4.63,0.59,15.5,2.0,-12.42309677,Highly risky,1.612512315,62.1,0.0,0.0,0.0,114.2,176.1,257.1,235.6,262.7,269.4
Kuantum Papers Ltd.,KUANTUM,Paper,17359.75,31-03-2023,10589.44,17.29,7.02,1.1,1.37,13.5,1.6,2.1515,Non risky,2.070512488,932.8,1032.3,1456.8,1297.2,1891.1,2066.0,2290.3,2152.8,1490.7,2153.8
Lagnam Spintex Ltd.,LAGNAM,Textiles,17359.75,31-03-2023,872.85,5.52,8.95,0.93,0.87,15.0,1.8,1.568666667,Non risky,1.204958709,113.1,126.1,147.9,186.4,224.9,300.2,548.2,833.2,993.7,1259.5
Lakshmi Machine Works Ltd.,LAXMIMACH,Engineering,17359.75,31-03-2023,106640.91,306.07,32.61,4.64,0.99,16.5,2.2,28.53154545,Investment Worthy,3.464165604,12162.1,14853.0,16299.4,20214.9,20053.8,20342.6,14036.6,14480.8,18011.3,20333.5
Lambodhara Textiles Ltd.,LAMBODHARA,Textiles,17359.75,31-03-2023,1468.43,16.71,8.47,1.48,1.68,15.0,1.8,1.604111111,Non risky,1.959107124,291.6,321.2,368.0,250.7,391.8,476.4,480.7,436.7,527.0,721.4
Larsen & Toubro Ltd.,LT,Infrastructure Developers & Operators,17359.75,31-03-2023,3041744.56,51.48,42.04,4.25,1.12,20.0,3.0,3.509333333,Investment Worthy,1.49911151,514207.5,532728.7,593929.9,686599.3,721783.4,817974.0,934581.8,982679.8,1185921.3,1257787.7
Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals,17359.75,31-03-2023,157797.79,14.09,20.79,3.89,0.91,25.0,3.5,1.555971429,Non risky,2.72287207,3312.5,5697.6,8621.5,9970.0,11584.9,12315.0,14361.6,18402.4,36207.9,37485.6
Lemon Tree Hotels Ltd.,LEMONTREE,Hotels & Restaurants,17359.75,31-03-2023,61201.04,1.01,76.15,5.72,1.25,20.0,3.0,-3.863166667,Highly risky,3.885957983,290.7,1238.8,370.5,370.5,402.9,720.7,1434.0,1565.7,1468.1,844.5
Liberty Shoes Ltd.,LIBERTSHOE,Leather,17359.75,31-03-2023,3316.84,7.88,24.7,1.68,1.34,15.0,2.0,-0.038666667,Moderately risky,1.770610542,2244.6,2565.9,2889.9,2710.7,3114.0,3059.1,3171.5,4524.7,3550.4,2920.7
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals,17359.75,31-03-2023,6795.09,37.01,9.17,1.35,1.14,25.0,3.5,4.808485714,Investment Worthy,1.963585825,1499.5,1426.0,1344.8,1441.6,1616.4,1997.8,2103.8,2309.5,3281.6,3744.8
Linde India Ltd.,LINDEINDIA,Chemicals,17359.75,31-03-2023,343682.63,46.89,85.95,11.04,1.08,20.0,3.5,-0.842785714,Moderately risky,6.680098895,6952.3,7570.8,6350.2,5937.0,7933.3,7004.9,10329.0,9483.6,10937.6,18842.4
Lokesh Machines Ltd.,LOKESHMACH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,1968.64,4.51,24.36,1.24,1.43,17.5,2.5,0.133,Moderately risky,1.760254086,1266.2,1285.7,1352.5,1411.6,1458.6,1352.0,1462.7,1391.6,1550.9,1575.7
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillaries,17359.75,31-03-2023,18327.61,11.51,23.36,3.14,1.71,18.5,2.4,-0.130036036,Moderately risky,2.638950106,1130.0,1368.3,1192.5,1438.0,1348.8,2286.5,3666.7,3140.9,3664.9,4612.1
Lumax Industries Ltd.,LUMAXIND,Auto Ancillaries,17359.75,31-03-2023,16538.47,76.51,23.12,3.44,1.15,18.5,2.4,6.817936937,Investment Worthy,2.439127773,2835.4,2772.0,3126.8,3322.2,3491.4,5918.8,4682.2,4454.7,5467.3,6126.9
Lupin Ltd.,LUPIN,Pharmaceuticals,17359.75,31-03-2023,295009.9,9.29,69.82,1.6,0.61,25.0,3.5,0.069057143,Moderately risky,1.650484434,37523.6,50804.5,64738.2,72921.0,92729.2,87399.4,95008.0,108597.1,96533.7,84707.3
Lux Industries Ltd.,LUXIND,Textiles,17359.75,31-03-2023,34820.2,48.95,23.72,2.38,1.12,15.0,1.8,3.871444444,Investment Worthy,3.067535461,3307.2,3734.0,4995.7,4850.7,5601.9,7380.1,6648.1,10602.8,12577.1,16911.4
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,"Diamond, Gems and Jewellery",17359.75,31-03-2023,109.09,0.01,363.64,0.34,1.38,20.0,3.5,-16.65814286,Highly risky,0.373815682,1475.8,1450.1,1557.2,1407.3,1366.9,1591.3,1464.5,867.3,972.8,822.3
Maan Aluminium Ltd.,MAANALU,Non Ferrous Metals,17359.75,31-03-2023,2354.04,37.02,4.7,1.81,1.69,14.0,1.5,3.469619048,Investment Worthy,6.108617428,369.9,359.7,444.4,690.4,838.8,904.5,976.4,607.0,1216.6,1253.7
Madhucon Projects Ltd.,MADHUCON,Construction,17359.75,31-03-2023,250.9,0.6,5.63,0.05,1.42,17.0,2.2,1.286096257,Non risky,0.712047067,9351.9,8260.4,10416.7,5201.0,5151.3,6388.8,7831.4,2801.7,1936.5,1661.4
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Sugar,17359.75,31-03-2023,4498.05,35.28,9.05,0.7,1.45,12.0,1.2,3.7405,Investment Worthy,1.413947978,0.0,0.0,0.5,0.4,4602.0,5123.4,7548.3,8922.7,7514.1,5545.0
Magnum Ventures Ltd.,MAGNUM,Paper,17359.75,31-03-2023,1225.16,6.7,4.35,7.61,1.08,13.5,1.6,-2.488472222,Highly risky,1.96092429,1027.8,1134.2,1221.9,942.3,997.3,1023.6,1062.5,852.7,1071.0,1018.2
Mahanagar Gas Ltd.,MGL,Gas Distribution,17359.75,31-03-2023,97143.01,80.53,12.21,2.35,0.99,15.0,1.8,7.943444444,Investment Worthy,2.261983559,5163.1,6133.3,6915.7,7404.0,7974.4,9794.4,11801.5,15143.3,17674.8,18568.2
Maharashtra Scooters Ltd.,MAHSCOOTER,Finance,17359.75,31-03-2023,48381.13,150.69,28.09,0.25,1.33,15.0,1.8,14.72744444,Investment Worthy,-0.008149923,430.5,465.8,576.0,583.3,843.7,1042.0,1751.3,1966.0,1040.9,0.0
Maharashtra Seamless Ltd.,MAHSEAMLES,Steel,17359.75,31-03-2023,47911.43,52.97,6.75,1.02,1.08,15.5,1.9,6.244674024,Investment Worthy,2.151661939,15786.4,17076.1,15418.7,16962.1,15715.3,16389.3,25425.7,22205.5,21647.1,28657.6
Maheshwari Logistics Ltd.,MAHESHWARI,Logistics,17359.75,31-03-2023,2357.42,4.62,17.25,1.41,0.58,18.0,2.2,1.282757576,Non risky,3.046916853,1050.3,1392.6,1510.7,1907.1,3113.0,2633.7,2145.3,2230.0,2407.2,2769.7
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance,17359.75,31-03-2023,286210.51,6.71,34.55,1.67,1.75,15.0,1.8,-1.310111111,Moderately risky,0.672825546,117119.6,147894.7,165531.8,193101.6,213251.2,0.0,0.0,0.0,0.0,0.0
Mahindra & Mahindra Ltd.,M&M,Automobile,17359.75,31-03-2023,1440876.86,53.52,21.65,3.32,1.32,14.0,1.7,3.532630252,Investment Worthy,2.377417639,90149.6,113678.5,101801.5,116941.5,126667.1,165407.8,181518.5,153110.4,210528.8,264703.1
