name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indian Terrain Fashions Ltd.,INDTERRAIN,Textiles,17359.75,31-03-2023,1997.55,1.41,32.06,0.94,1.38,15.0,1.8,-0.898555556,Moderately risky,1.546854874,0.0,0.05,2.8,0.38,0.13,1.18,0.24,0.09,0.73,1.05
Indo Tech Transformers Ltd.,INDOTECH,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1826.11,24.2,7.11,1.07,1.16,18.5,2.3,3.410458284,Investment Worthy,2.28885495,1.12,0.46,1.43,0.9,0.5,0.18,0.01,0.03,0.01,1.74
Indoco Remedies Ltd.,INDOCO,Pharmaceuticals,17359.75,31-03-2023,29971.9,15.34,21.2,2.92,1.03,25.0,3.5,1.821714286,Non risky,2.242640633,1.1,3.3,42.63,4.71,0.37,2.89,0.2,0.45,2.41,8.38
Indraprastha Gas Ltd.,IGL,Gas Distribution,17359.75,31-03-2023,300090.34,20.73,20.68,4.23,0.82,15.0,1.8,0.524333333,Moderately risky,2.910531484,7.08,16.33,105.59,182.54,12.42,41.78,17.51,23.09,51.24,19.39
Industrial Investment Trust Ltd.,IITL,Finance,17359.75,31-03-2023,1904.14,1.22,69.49,0.54,1.18,15.0,1.8,-2.990666667,Highly risky,0.341457952,0.0,0.01,0.01,0.04,0.01,0.13,0.01,0.11,0.02,0.03
Infibeam Avenues Ltd.,INFIBEAM,IT - Software,17359.75,31-03-2023,37890.6,0.51,27.97,1.31,1.34,30.0,5.0,0.516666667,Moderately risky,1.051547762,0.0,0.0,0.0,0.0,151.98,156.32,97.22,2.62,22.56,113.32
Info Edge (India) Ltd.,NAUKRI,E-Commerce/App based Aggregator,17359.75,31-03-2023,481023.53,54.25,68.64,4.4,1.1,30.0,4.5,4.059222222,Investment Worthy,1.792915209,0.15,2.35,8.8,4.95,3.61,0.61,11.85,127.25,71.48,458.61
Infosys Ltd.,INFY,IT - Software,17359.75,31-03-2023,5923936.31,55.81,25.59,8.74,0.65,30.0,5.0,5.33,Investment Worthy,4.753337972,191.94,131.15,521.12,292.48,803.65,210.93,843.23,55.04,505.61,241.71
Insecticides (India) Ltd.,INSECTICID,Agro Chemicals,17359.75,31-03-2023,13820.71,21.28,21.94,1.51,0.99,18.0,2.0,2.164111111,Non risky,1.795289542,0.79,0.13,2.28,1.82,1.96,3.83,1.1,0.19,0.49,0.54
Inspirisys Solutions Ltd.,INSPIRISYS,IT - Software,17359.75,31-03-2023,1751.07,4.08,10.84,1.95,1.31,30.0,5.0,1.346666667,Non risky,2.373227148,0.06,5.55,1.2,2.58,0.14,0.06,0.04,0.06,0.03,0.03
Intellect Design Arena Ltd.,INTELLECT,IT - Software,17359.75,31-03-2023,55727.69,9.87,41.61,3.61,1.72,30.0,5.0,0.158,Moderately risky,2.787285156,0.0,0.0,67.62,49.06,15.43,40.32,6.94,1.8,8.56,10.13
Intrasoft Technologies Ltd.,ISFT,IT - Software,17359.75,31-03-2023,1448.12,0.7,140.59,1.27,1.05,30.0,5.0,-2.920333333,Highly risky,0.952632789,0.01,0.0,0.11,3.09,3.13,1.68,0.0,1.37,0.16,0.53
Inventure Growth & Securities Ltd.,INVENTURE,Finance,17359.75,31-03-2023,1386.0,0.05,35.36,0.82,1.16,15.0,1.8,-0.967888889,Moderately risky,0.439814194,0.55,0.22,6.61,0.04,1.58,1.37,0.07,0.28,0.19,34.38
Jagran Prakashan Ltd.,JAGRAN,Media - Print/Television/Radio,17359.75,31-03-2023,15790.82,9.42,7.7,1.17,0.76,18.0,2.5,2.286222222,Non risky,0.659549955,0.24,0.59,3.51,1.12,11.51,1.75,0.19,0.79,0.52,0.99
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals,17359.75,31-03-2023,7592.18,10.82,26.78,4.78,1.42,25.0,3.5,0.225085714,Moderately risky,4.876130906,0.03,0.03,0.25,1.91,0.11,0.09,0.11,0.03,4.94,1.47
Jai Corp Ltd.,JAICORPLTD,Plastic products,17359.75,31-03-2023,24724.17,0.15,954.6,2.23,1.96,15.5,2.0,-61.64709677,Highly risky,2.009807608,20.6,34.21,54.58,11.1,10.06,153.72,52.18,54.9,4.49,22.35
Jain Irrigation Systems Ltd.,JISLJALEQS,Plastic products,17359.75,31-03-2023,20709.08,0.57,59.89,0.46,1.74,15.5,2.0,-2.776870968,Highly risky,0.843278556,23.54,8.25,83.22,32.53,69.22,211.75,49.16,3.27,5.42,12.41
Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation & Distribution,17359.75,31-03-2023,38036.7,0.2,27.97,0.55,1.6,15.5,2.0,-0.659516129,Moderately risky,0.771394882,4.68,15.35,34.64,2.41,37.99,3.35,0.69,4.95,3.11,206.39
Jammu & Kashmir Bank Ltd.,J&KBANK,Banks,17359.75,31-03-2023,50594.09,11.17,4.39,0.58,1.51,12.5,1.5,1.869133333,Non risky,-0.023940457,15.76,14.37,10.46,4.32,4.18,2.32,2.18,1.21,5.06,13.28
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillaries,17359.75,31-03-2023,5756.73,8.67,15.34,1.14,1.73,18.5,2.4,0.832810811,Non risky,2.231533692,0.02,0.04,2.21,0.26,2.36,3.8,0.76,1.68,0.3,0.88
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,17359.75,31-03-2023,4402.5,13.97,10.5,1.05,1.43,20.0,3.5,2.142,Non risky,2.992196632,0.5,0.59,0.08,0.07,3.08,2.03,0.24,0.16,0.05,1.28
Jet Freight Logistics Ltd.,JETFREIGHT,Air Transport Service,17359.75,31-03-2023,547.56,0.03,456.3,0.88,0.57,12.5,1.5,-34.65766667,Highly risky,2.814444912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Jindal Photo Ltd.,JINDALPHOT,Finance,17359.75,31-03-2023,2800.52,152.41,1.79,1.61,1.54,15.0,1.8,15.68722222,Investment Worthy,2.332226536,0.7,0.5,0.59,0.66,0.02,0.31,0.02,0.0,0.05,2.6
Jindal Poly Films Ltd.,JINDALPOLY,Packaging,17359.75,31-03-2023,21930.42,145.37,3.45,0.4,1.25,17.0,2.3,15.91014578,Investment Worthy,1.677916529,1.58,0.84,12.36,27.14,1.78,5.14,0.08,0.68,0.93,7.89
Jindal Stainless Ltd.,JSL,Steel,17359.75,31-03-2023,238631.34,24.28,11.93,2.08,1.44,15.5,1.9,2.123585739,Non risky,2.236354372,6.62,0.95,1.35,0.47,26.16,4.18,0.67,182.24,9.33,34.79
Jindal Steel & Power Ltd.,JINDALSTEL,Steel,17359.75,31-03-2023,557172.12,54.08,10.1,1.37,2.03,15.5,1.9,5.005334465,Investment Worthy,0.900440155,48.28,21.08,72.06,107.31,98.57,348.28,128.5,121.0,158.32,73.64
Jindal Worldwide Ltd.,JINDWORLD,Textiles,17359.75,31-03-2023,64316.92,5.68,56.46,9.94,1.05,15.0,1.8,-6.768222222,Highly risky,5.794912663,1.42,0.03,0.09,0.01,0.01,18.38,3.01,5.64,4.96,8.1
Jubilant Foodworks Ltd.,JUBLFOOD,Quick Service Restaurant,17359.75,31-03-2023,290397.87,6.07,72.55,13.54,0.93,25.0,4.0,-3.61,Highly risky,5.106577906,114.51,9.04,10.53,17.71,45.06,328.73,314.41,103.49,70.56,269.47
Jubilant Industries Ltd.,JUBLINDS,Chemicals,17359.75,31-03-2023,5846.79,6.21,62.53,1.92,1.23,20.0,3.5,-1.284071429,Moderately risky,1.953511665,0.18,0.01,0.07,0.07,12.68,0.75,0.11,0.02,0.33,0.97
Just Dial Ltd.,JUSTDIAL,E-Commerce/App based Aggregator,17359.75,31-03-2023,50187.62,19.3,30.84,1.37,1.23,30.0,4.5,2.367555556,Non risky,1.05943029,0.0,306.87,28.52,548.48,91.06,276.04,40.94,67.5,44.53,26.89
Jyothy Labs Ltd.,JYOTHYLAB,FMCG,17359.75,31-03-2023,69953.25,5.58,34.13,7.94,0.78,30.0,6.0,0.317,Moderately risky,5.951592825,1.67,18.37,15.34,3.35,0.71,1.77,2.06,0.77,19.86,2.64
Kabra Extrusion Technik Ltd.,KABRAEXTRU,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,16266.49,11.29,42.89,4.23,1.28,17.5,2.5,-1.293857143,Moderately risky,2.833830134,0.02,0.02,0.83,0.29,0.23,1.29,0.2,0.3,0.34,6.11
Kajaria Ceramics Ltd.,KAJARIACER,Ceramic Products,17359.75,31-03-2023,167878.88,21.69,48.6,7.24,1.04,15.0,2.0,-2.731,Highly risky,5.75635788,0.59,1.21,4.57,1.93,7.41,53.55,10.78,1.49,9.0,7.27
Kalyani Forge Ltd.,KALYANIFRG,"Castings, Forgings & Fastners",17359.75,31-03-2023,810.91,1.87,119.25,0.77,0.99,16.0,2.0,-5.641125,Highly risky,1.967660691,0.02,0.0,0.0,0.08,1.8,0.21,0.1,0.0,0.06,0.12
Kalyani Steels Ltd.,KSL,Steel,17359.75,31-03-2023,12868.92,37.98,7.76,0.86,1.58,15.5,1.9,4.26472326,Investment Worthy,1.314146408,2.3,0.69,3.56,4.32,11.18,7.91,0.88,0.78,9.88,0.53
Kamat Hotels (India) Ltd.,KAMATHOTEL,Hotels & Restaurants,17359.75,31-03-2023,3241.85,25.47,5.16,1.4,1.87,20.0,3.0,2.952333333,Non risky,2.142931224,0.06,0.02,0.02,0.1,0.09,2.59,0.58,0.15,0.04,0.26
Kamdhenu Ltd.,KAMDHENU,Steel,17359.75,31-03-2023,8434.85,15.17,20.64,5.06,1.63,15.5,1.9,-1.107770798,Moderately risky,5.2167689,2.15,0.04,0.27,0.93,3.05,2.16,1.42,0.36,0.19,0.12
Kanani Industries Ltd.,KANANIIND,"Diamond, Gems and Jewellery",17359.75,31-03-2023,593.6,0.05,114.15,1.33,0.98,20.0,3.5,-4.0625,Highly risky,1.772673928,1.48,0.24,0.0,2.54,0.21,0.02,0.0,0.01,0.02,0.03
Kansai Nerolac Paints Ltd.,KANSAINER,Paints/Varnish,17359.75,31-03-2023,208454.15,8.88,43.54,4.52,0.95,20.0,2.5,-1.047,Moderately risky,4.039717642,0.3,0.07,57.56,2.78,38.95,13.77,12.34,10.93,18.29,5.51
Karma Energy Ltd.,KARMAENG,Power Generation & Distribution,17359.75,31-03-2023,397.43,1.26,27.22,1.03,0.97,15.5,2.0,-0.115129032,Moderately risky,0.704141016,0.02,0.0,0.06,0.05,0.42,0.02,0.04,0.0,0.09,0.09
Karur Vysya Bank Ltd.,KARURVYSYA,Banks,17359.75,31-03-2023,83734.38,12.91,8.09,0.98,1.61,12.5,1.5,1.380466667,Non risky,0.048380579,4.01,1.6,3.13,2.01,1.42,74.69,2.4,1.46,4.96,55.25
Kellton Tech Solutions Ltd.,KELLTONTEC,IT - Software,17359.75,31-03-2023,4252.18,0.97,45.33,2.82,1.51,30.0,5.0,-0.488,Moderately risky,3.112677749,0.0,0.07,2.92,71.74,2.14,1.37,0.37,0.56,3.49,56.59
Kennametal India Ltd.,KENNAMET,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,47729.04,43.86,49.51,6.79,0.88,17.5,2.5,0.960857143,Non risky,4.373100818,9.39,0.03,1.87,0.16,1.29,1.95,6.61,0.16,0.07,0.97
Kesoram Industries Ltd.,KESORAMIND,Cement,17359.75,31-03-2023,18204.89,0.39,150.95,3.08,1.63,17.5,2.5,-8.448714286,Highly risky,1.309311281,0.54,2.19,12.84,5.9,4.8,5.5,4.53,0.56,2.18,7.55
Kewal Kiran Clothing Ltd.,KKCL,Readymade Garments/ Apparells,17359.75,31-03-2023,25753.16,19.36,21.59,4.7,0.95,18.0,2.5,0.906555556,Non risky,4.659189992,0.07,6.09,2.33,0.06,0.02,0.37,0.16,0.03,0.15,5.02
Keynote Financial Services Ltd.,KEYFINSERV,Finance,17359.75,31-03-2023,577.96,0.73,113.33,0.94,0.82,15.0,1.8,-5.824555556,Highly risky,0.506885339,0.0,0.01,0.01,0.02,0.0,0.03,0.0,0.05,0.02,0.08
Khadim India Ltd.,KHADIM,Leather,17359.75,31-03-2023,3314.5,5.74,32.15,1.47,1.65,15.0,2.0,-0.954333333,Moderately risky,1.715505959,0.0,0.0,0.0,0.0,0.0,0.68,0.09,0.09,0.18,1.15
Khaitan (India) Ltd.,KHAITANLTD,Trading,17359.75,31-03-2023,202.35,1.43,29.76,1.11,0.98,18.5,2.5,0.110351351,Moderately risky,1.097846616,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.01,0.0,0.26
Khandwala Securities Ltd.,KHANDSE,Finance,17359.75,31-03-2023,344.74,0.29,78.35,1.03,0.44,15.0,1.8,-3.206555556,Highly risky,0.458760139,0.01,0.0,0.0,0.01,0.08,0.01,0.0,0.0,0.05,0.03
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals,17359.75,31-03-2023,2169.06,9.29,14.98,1.13,0.98,25.0,3.5,2.026942857,Non risky,1.570704888,0.13,0.03,0.39,0.16,0.1,0.28,3.55,0.29,0.37,0.18
Kingfa Science & Technology (India) Ltd.,KINGFA,Plastic products,17359.75,31-03-2023,15962.19,67.11,19.64,3.43,1.25,15.5,2.0,5.478903226,Investment Worthy,3.407661388,0.0,0.0,1.16,10.38,3.22,3.11,0.79,0.03,3.03,3.25
Kirloskar Brothers Ltd.,KIRLOSBROS,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,32577.51,21.12,19.43,2.6,1.32,17.5,2.5,1.641714286,Non risky,2.902909969,0.41,0.04,1.56,0.88,40.98,5.9,0.59,0.34,1.07,0.13
Kirloskar Industries Ltd.,KIRLOSIND,Finance,17359.75,31-03-2023,24036.66,73.59,33.04,1.1,1.06,15.0,1.8,6.485222222,Investment Worthy,-0.08532424,0.1,0.11,0.05,0.04,0.03,0.16,0.15,0.18,0.14,0.53
Kirloskar Oil Engines Ltd.,KIRLOSENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,57332.95,17.97,22.05,2.46,1.24,17.5,2.5,1.313,Non risky,2.701520977,0.05,0.31,0.39,0.24,0.38,1.69,0.34,0.58,1.09,14.3
Kitex Garments Ltd.,KITEX,Readymade Garments/ Apparells,17359.75,31-03-2023,9120.48,8.94,15.35,1.01,1.43,18.0,2.5,1.207222222,Non risky,1.84898835,0.25,0.03,9.25,50.05,19.01,0.59,0.6,0.47,0.28,34.43
Kokuyo Camlin Ltd.,KOKUYOCMLN,Printing & Stationery,17359.75,31-03-2023,6865.8,2.25,30.41,2.61,1.39,15.0,2.0,-1.497333333,Moderately risky,4.123067551,0.23,0.81,16.89,3.4,0.38,2.25,0.36,0.45,4.31,2.11
Kopran Ltd.,KOPRAN,Pharmaceuticals,17359.75,31-03-2023,5327.27,6.47,17.07,1.35,1.24,25.0,3.5,1.338485714,Non risky,1.978804412,0.13,0.4,4.86,3.58,3.08,4.55,1.45,0.59,8.32,1.72
Kotak Mahindra Bank Ltd.,KOTAKBANK,Banks,17359.75,31-03-2023,3442404.57,52.58,32.96,4.15,0.86,12.5,1.5,1.994533333,Non risky,0.406359117,16.03,21.18,73.73,30.97,205.7,73.22,116.19,401.06,301.07,405.75
Kothari Products Ltd.,KOTHARIPRO,Trading,17359.75,31-03-2023,3405.18,1.11,103.19,0.36,1.68,18.5,2.5,-4.290837838,Highly risky,0.704497037,0.09,0.18,0.34,1.44,0.17,0.37,0.01,0.03,0.1,0.26
Kuantum Papers Ltd.,KUANTUM,Paper,17359.75,31-03-2023,10589.44,17.29,7.02,1.1,1.37,13.5,1.6,2.1515,Non risky,2.070512488,0.01,0.0,16.21,0.18,1.28,3.91,0.31,1.28,0.18,0.74
Lakshmi Machine Works Ltd.,LAXMIMACH,Engineering,17359.75,31-03-2023,106640.91,306.07,32.61,4.64,0.99,16.5,2.2,28.53154545,Investment Worthy,3.464165604,2.83,1.37,4.7,0.57,1.33,8.9,2.01,1.76,16.5,5.78
Lambodhara Textiles Ltd.,LAMBODHARA,Textiles,17359.75,31-03-2023,1468.43,16.71,8.47,1.48,1.68,15.0,1.8,1.604111111,Non risky,1.959107124,1.26,0.0,1.69,0.82,0.18,0.75,0.01,0.0,0.05,0.35
Larsen & Toubro Ltd.,LT,Infrastructure Developers & Operators,17359.75,31-03-2023,3041744.56,51.48,42.04,4.25,1.12,20.0,3.0,3.509333333,Investment Worthy,1.49911151,217.08,121.09,369.89,434.82,153.8,381.74,247.71,213.57,197.2,229.66
Laurus Labs Ltd.,LAURUSLABS,Pharmaceuticals,17359.75,31-03-2023,157797.79,14.09,20.79,3.89,0.91,25.0,3.5,1.555971429,Non risky,2.72287207,0.0,0.0,0.0,0.0,39.76,3.19,0.88,24.14,90.88,73.35
Lemon Tree Hotels Ltd.,LEMONTREE,Hotels & Restaurants,17359.75,31-03-2023,61201.04,1.01,76.15,5.72,1.25,20.0,3.0,-3.863166667,Highly risky,3.885957983,0.0,0.0,0.0,0.0,0.0,0.0,78.74,2.08,8.76,69.54
Liberty Shoes Ltd.,LIBERTSHOE,Leather,17359.75,31-03-2023,3316.84,7.88,24.7,1.68,1.34,15.0,2.0,-0.038666667,Moderately risky,1.770610542,0.19,5.35,10.8,1.37,2.18,1.17,0.91,1.0,0.95,0.83
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals,17359.75,31-03-2023,6795.09,37.01,9.17,1.35,1.14,25.0,3.5,4.808485714,Investment Worthy,1.963585825,0.55,0.24,29.66,12.21,1.88,18.68,0.85,0.78,0.65,11.93
Linde India Ltd.,LINDEINDIA,Chemicals,17359.75,31-03-2023,343682.63,46.89,85.95,11.04,1.08,20.0,3.5,-0.842785714,Moderately risky,6.680098895,1.18,0.14,0.64,0.06,0.1,2.21,17.22,1.56,1.06,10.65
Lokesh Machines Ltd.,LOKESHMACH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,1968.64,4.51,24.36,1.24,1.43,17.5,2.5,0.133,Moderately risky,1.760254086,0.28,0.02,0.06,1.94,6.29,0.57,0.02,0.12,0.23,1.68
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillaries,17359.75,31-03-2023,18327.61,11.51,23.36,3.14,1.71,18.5,2.4,-0.130036036,Moderately risky,2.638950106,0.0,0.01,0.48,1.48,1.27,2.97,0.79,0.7,1.23,3.66
Lumax Industries Ltd.,LUMAXIND,Auto Ancillaries,17359.75,31-03-2023,16538.47,76.51,23.12,3.44,1.15,18.5,2.4,6.817936937,Investment Worthy,2.439127773,2.41,0.16,1.73,1.14,1.26,0.93,0.69,0.28,1.47,0.3
Lupin Ltd.,LUPIN,Pharmaceuticals,17359.75,31-03-2023,295009.9,9.29,69.82,1.6,0.61,25.0,3.5,0.069057143,Moderately risky,1.650484434,297.3,70.67,188.87,61.94,47.32,150.63,166.38,43.37,270.31,34.59
Lux Industries Ltd.,LUXIND,Textiles,17359.75,31-03-2023,34820.2,48.95,23.72,2.38,1.12,15.0,1.8,3.871444444,Investment Worthy,3.067535461,0.0,0.0,0.0,0.93,22.05,5.86,1.89,0.45,2.17,27.5
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,"Diamond, Gems and Jewellery",17359.75,31-03-2023,109.09,0.01,363.64,0.34,1.38,20.0,3.5,-16.65814286,Highly risky,0.373815682,1.5,1.94,1.04,9.49,6.73,3.53,0.04,0.02,0.01,0.05
Maan Aluminium Ltd.,MAANALU,Non Ferrous Metals,17359.75,31-03-2023,2354.04,37.02,4.7,1.81,1.69,14.0,1.5,3.469619048,Investment Worthy,6.108617428,0.0,0.01,0.15,0.04,0.83,0.36,0.02,0.01,0.27,0.61
Madhucon Projects Ltd.,MADHUCON,Construction,17359.75,31-03-2023,250.9,0.6,5.63,0.05,1.42,17.0,2.2,1.286096257,Non risky,0.712047067,0.33,0.16,2.72,0.45,1.0,0.68,0.01,0.01,0.01,0.11
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Sugar,17359.75,31-03-2023,4498.05,35.28,9.05,0.7,1.45,12.0,1.2,3.7405,Investment Worthy,1.413947978,0.0,0.0,0.0,0.0,0.0,0.74,0.08,0.22,0.2,1.13
Magnum Ventures Ltd.,MAGNUM,Paper,17359.75,31-03-2023,1225.16,6.7,4.35,7.61,1.08,13.5,1.6,-2.488472222,Highly risky,1.96092429,0.0,0.0,0.0,0.01,0.02,0.32,0.14,0.0,0.0,0.02
Mahanagar Gas Ltd.,MGL,Gas Distribution,17359.75,31-03-2023,97143.01,80.53,12.21,2.35,0.99,15.0,1.8,7.943444444,Investment Worthy,2.261983559,0.0,0.0,0.0,0.0,11.03,13.68,8.38,50.6,20.68,24.37
Maharashtra Scooters Ltd.,MAHSCOOTER,Finance,17359.75,31-03-2023,48381.13,150.69,28.09,0.25,1.33,15.0,1.8,14.72744444,Investment Worthy,-0.008149923,0.66,0.25,0.55,0.75,1.49,2.2,0.67,0.23,1.82,2.39
Maharashtra Seamless Ltd.,MAHSEAMLES,Steel,17359.75,31-03-2023,47911.43,52.97,6.75,1.02,1.08,15.5,1.9,6.244674024,Investment Worthy,2.151661939,0.38,0.16,1.88,0.11,2.2,12.45,0.52,0.23,2.03,13.82
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance,17359.75,31-03-2023,286210.51,6.71,34.55,1.67,1.75,15.0,1.8,-1.310111111,Moderately risky,0.672825546,8.06,13.67,97.6,17.6,37.21,964.64,27.74,32.96,266.79,78.33
Mahindra & Mahindra Ltd.,M&M,Automobile,17359.75,31-03-2023,1440876.86,53.52,21.65,3.32,1.32,14.0,1.7,3.532630252,Investment Worthy,2.377417639,37.65,65.46,111.09,74.24,254.77,47.93,161.38,23.87,201.83,185.42
Mahindra Lifespace Developers Ltd.,MAHICKRA,Chemicals,17359.75,31-03-2023,54458.32,1.74,202.82,3.38,1.07,20.0,3.5,-9.002714286,Highly risky,1.819712618,0.2,0.09,15.25,1.27,10.67,2.46,0.46,1.29,0.46,2.3
Mahindra Logistics Ltd.,MAHLOG,Logistics,17359.75,31-03-2023,25501.46,7.53,47.07,4.06,1.23,18.0,2.2,-1.937454545,Highly risky,3.077514122,0.0,0.0,0.0,0.0,0.0,11.4,0.87,0.37,0.35,4.32
Maithan Alloys Ltd.,MAITHANALL,Mining & Mineral products,17359.75,31-03-2023,23289.24,181.52,4.41,0.85,1.4,15.0,2.0,19.033,Investment Worthy,-0.57279316,0.01,0.01,0.18,0.16,3.19,38.03,1.46,1.85,1.36,1.89
Man Industries (India) Ltd.,MANINDS,Steel,17359.75,31-03-2023,5595.59,11.19,8.32,0.56,1.48,15.5,1.9,1.807488964,Non risky,1.58892215,0.02,0.08,5.94,7.42,1.08,21.89,3.77,2.1,1.38,2.35
Man Infraconstruction Ltd.,MANINFRA,Construction,17359.75,31-03-2023,25319.28,4.49,15.2,2.23,1.44,17.0,2.2,0.101245989,Moderately risky,3.218056429,2.25,0.0,220.44,3.28,2.15,5.65,0.23,0.42,1.05,16.8
Manaksia Ltd.,MANAKSIA,Non Ferrous Metals,17359.75,31-03-2023,7005.59,14.84,7.21,3.88,0.95,14.0,1.5,0.432333333,Moderately risky,4.343818639,0.41,0.41,0.16,0.07,0.11,0.64,0.01,0.28,0.66,1.49
Manaksia Steels Ltd.,MANAKSTEEL,Steel,17359.75,31-03-2023,2326.46,1.92,18.51,0.83,1.44,15.5,1.9,0.120964346,Moderately risky,2.011219893,0.0,0.0,0.0,0.02,0.0,0.24,0.06,0.03,0.17,0.8
Manali Petrochemicals Ltd.,MANALIPETC,Petrochemicals,17359.75,31-03-2023,10371.55,2.86,21.12,1.04,1.7,12.0,1.5,-0.867333333,Moderately risky,2.851050957,0.35,0.05,1.34,1.95,32.88,3.39,1.6,1.08,2.06,3.6
Manappuram Finance Ltd.,MANAPPURAM,Finance,17359.75,31-03-2023,104699.03,14.61,8.47,1.17,1.47,15.0,1.8,1.776333333,Non risky,0.635297335,181.3,2.21,18.12,13.94,28.89,46.84,9.47,19.85,71.16,65.74
Mangalam Cement Ltd.,MANGALAM,Pharmaceuticals,17359.75,31-03-2023,7297.78,7.15,37.12,0.97,1.26,25.0,3.5,0.693057143,Moderately risky,1.107844979,0.83,0.1,1.42,0.34,2.24,60.14,0.06,0.45,0.12,0.49
Marathon Nextgen Realty Ltd.,MARATHON,Realty,17359.75,31-03-2023,12801.66,19.37,14.27,1.63,1.43,12.5,1.5,1.278733333,Non risky,1.582609598,0.03,0.05,0.36,0.07,0.02,4.48,0.01,0.29,1.33,0.23
Marico Ltd.,MARICO,FMCG,17359.75,31-03-2023,620421.88,9.12,52.62,16.87,0.52,30.0,6.0,-1.173666667,Moderately risky,9.930064323,2.03,12.82,135.45,11.13,4.13,4.35,21.07,83.6,36.35,135.5
Marksans Pharma Ltd.,MARKSANS,Pharmaceuticals,17359.75,31-03-2023,31902.73,2.25,31.3,2.87,1.61,25.0,3.5,-0.457,Moderately risky,2.617283766,1.48,12.69,46.63,79.33,6.87,40.16,2.7,1.75,3.18,8.86
Maruti Suzuki India Ltd.,MARUTI,Automobile,17359.75,31-03-2023,2504893.17,266.77,31.08,4.15,1.16,14.0,1.7,23.85582353,Investment Worthy,3.954899872,101.26,72.19,111.09,476.69,183.68,201.45,448.93,303.72,732.37,181.91
Mastek Ltd.,MASTEK,IT - Software,17359.75,31-03-2023,47038.76,26.94,57.2,6.39,1.7,30.0,5.0,0.809333333,Non risky,6.362979207,2.31,4.89,21.0,3.98,8.96,58.94,6.02,2.82,18.48,25.47
Mawana Sugars Ltd.,MAWANASUG,Sugar,17359.75,31-03-2023,3524.43,4.53,19.89,0.84,1.36,12.0,1.2,-0.2645,Moderately risky,1.656732164,0.03,0.01,0.01,0.34,3.65,2.93,0.13,0.42,0.06,1.35
Max Financial Services Ltd.,MFSL,Finance,17359.75,31-03-2023,219147.88,0.2,3218.03,3.24,0.93,15.0,1.8,-214.2453333,Highly risky,2.818046671,3.97,0.41,32.67,5.01,12.02,11.35,40.23,18.8,45.31,67.82
Mayur Uniquoters Ltd.,MAYURUNIQ,Plastic products,17359.75,31-03-2023,18462.29,22.86,18.38,2.44,1.16,15.5,2.0,1.720193548,Non risky,2.520068417,1.25,0.1,6.63,1.96,1.17,1.3,0.04,0.76,1.65,2.46
Mazda Ltd.,MAZDA,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,2482.1,67.64,9.16,1.34,1.15,17.5,2.5,7.554571429,Investment Worthy,2.122757268,0.48,0.0,1.46,1.5,0.5,3.53,0.01,0.0,0.2,0.34
Megasoft Ltd.,MEGASOFT,IT - Software,17359.75,31-03-2023,1630.32,1.41,15.63,0.97,1.0,30.0,5.0,1.426,Non risky,1.550280877,0.18,0.07,0.13,0.15,1.3,0.29,0.05,0.06,0.34,9.73
Menon Bearings Ltd.,MENONBE,Auto Ancillaries,17359.75,31-03-2023,5405.06,5.81,16.61,4.05,1.07,18.5,2.4,-0.074337838,Moderately risky,4.27983722,0.05,0.02,0.87,0.3,0.27,3.06,0.36,0.02,0.2,4.32
Metropolis Healthcare Ltd.,METROPOLIS,Healthcare,17359.75,31-03-2023,63926.27,26.05,47.92,6.83,0.77,22.0,3.0,0.380151515,Moderately risky,3.251984099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,1.52,20.27
Minda Corporation Ltd.,MINDACORP,Auto Ancillaries,17359.75,31-03-2023,51437.94,11.1,19.39,3.73,1.62,18.5,2.4,-0.112274775,Moderately risky,3.024600342,0.0,0.0,0.0,1.35,2.52,5.66,0.25,1.9,2.72,21.0
